,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_and,ans_prob_obs_edit_subject_that,ans_prob_obs_edit_subject_but,ans_prob_obs_edit_subject_or,ans_prob_obs_edit_subject_as,ans_prob_obs_edit_subject_if,ans_prob_obs_edit_subject_when,ans_prob_obs_edit_subject_than,ans_prob_obs_edit_subject_because,ans_prob_obs_edit_subject_while,ans_prob_obs_edit_subject_so,ans_prob_obs_edit_subject_where,ans_prob_obs_edit_subject_since,ans_prob_obs_edit_subject_though,ans_prob_obs_edit_subject_after,ans_prob_obs_edit_subject_until,ans_prob_obs_edit_subject_whether,ans_prob_obs_edit_subject_before,ans_prob_obs_edit_subject_although,ans_prob_obs_edit_subject_even,ans_prob_obs_edit_subject_like,ans_prob_obs_edit_subject_unless,ans_prob_obs_edit_subject_nor,ans_prob_obs_edit_subject_once,ans_prob_obs_edit_subject_long,ans_prob_obs_edit_subject_except,ans_prob_obs_edit_subject_now,ans_prob_obs_edit_subject_far,ans_prob_obs_edit_subject_for,ans_prob_obs_edit_subject_soon,ans_prob_obs_edit_subject_in,ans_prob_obs_edit_subject_rather,ans_prob_obs_edit_subject_and/or,ans_prob_obs_edit_subject_whereas,ans_prob_obs_edit_subject_not,ans_prob_obs_edit_subject_till,ans_prob_obs_edit_subject_case,ans_prob_obs_edit_subject_provided,ans_prob_obs_edit_subject_considering,ans_prob_obs_edit_subject_given
28,The largest university in Ohio is called The,The largest university in the Buckeye State is called The,Ohio,The Buckeye State, Ohio State University,0.7445741891860962,0.8675699830055237,0.8522704243659973,0.8044611811637878,0.7554666996002197,0.8426211476325989,0.8332769870758057,0.7499105334281921,0.7997087240219116,0.9028417468070984,0.8412351012229919,0.7774631381034851,0.7953996658325195,0.831887423992157,0.7923358678817749,0.833071231842041,0.8107375502586365,0.702766478061676,0.7435303926467896,0.7962601184844971,0.7995625138282776,0.751520037651062,0.7199708223342896,0.7011996507644653,0.6496642827987671,0.8010758757591248,0.8279911279678345,0.7181365489959717,0.8225762844085693,0.7000637054443359,0.8146851062774658,0.6343127489089966,0.7888913750648499,0.8627734184265137,0.07959813624620438,0.7870572209358215,0.9064946174621582,0.5825769901275635,0.5590692758560181,0.8347118496894836,0.5220080614089966,0.8095948100090027
29,"Canadians call their $1 coin a ""loonie"" because this type of bird appears on it","Canadians call their $1 coin a ""loonie"" because this type of winged animal appears on it",bird,winged animal, Common Loon,1.6114038317027735e-06,1.1122016303488635e-06,1.9252454421803122e-06,1.928721303556813e-06,8.891537959243578e-07,9.610666893422604e-07,3.0408928068936802e-06,1.458942165299959e-06,1.0016526630352018e-06,1.1689360235322965e-06,8.576627124057268e-07,1.5153375443333061e-06,2.6051484383060597e-06,1.3120107951181126e-06,4.273064462267939e-07,1.1125104038001155e-06,2.1380467387643876e-06,3.225466116418829e-07,1.947952796399477e-06,2.5839360660029342e-06,9.17402701361425e-07,1.1618776625255123e-06,2.0897475678793853e-06,2.695298064736562e-07,6.883517471578671e-07,1.7738756241669762e-06,6.85315058035485e-07,4.105238531337818e-07,1.221472871293372e-06,1.8649935782377725e-06,1.5446149745912408e-06,8.929380328481784e-07,1.6367594071198255e-06,1.2503535344876582e-06,1.0126203960680868e-05,3.827338332484942e-06,1.0875507996388478e-06,3.421176870688214e-06,1.3616736396215856e-06,1.7069227169486112e-06,7.797955845489923e-07,1.3799214002574445e-06
30,The University of Chicago is located in Chicago neighborhood of,The university with the most Nobel Prizes is located in the Chicago neighborhood of,The University of Chicago,The university with the most Nobel Prizes, Hyde Park,0.06391549110412598,0.05679523944854736,0.07356254011392593,0.06446272134780884,0.06897319853305817,0.0725896805524826,0.07424940913915634,0.0830702930688858,0.0762285515666008,0.04026837274432182,0.07300327718257904,0.06538385152816772,0.042807504534721375,0.060306381434202194,0.04560311138629913,0.047136593610048294,0.05963536724448204,0.05855640396475792,0.06402893364429474,0.06091873720288277,0.047090865671634674,0.07091501355171204,0.07722757756710052,0.0858049988746643,0.07263732701539993,0.0716642513871193,0.06754332780838013,0.07929394394159317,0.0366964191198349,0.03273189067840576,0.07035058736801147,0.043961938470602036,0.08692537993192673,0.06636960804462433,3.603749064495787e-05,0.08204173296689987,0.05647503584623337,0.018964380025863647,0.08285477012395859,0.05737307667732239,0.05370117723941803,0.05600469559431076
31,"Después de las guerras de independencia hispanoamericanas, Simón Bolívar estableció la nación de la","Después de las guerras de independencia hispanoamericanas, el libertador estableció la nación de la",Simon Bolivar,el libertador, Gran Colombia,0.0003778802929446101,0.0002615385747049004,0.00032083579571917653,0.000182303978363052,0.00022375512344297022,0.0002760961651802063,0.00023668783251196146,0.0002941592538263649,0.0002630803210195154,0.0004738063144031912,0.0001963503600563854,0.0002972854417748749,0.0002630403614602983,0.00020048154692631215,8.875533967511728e-05,0.0002479615213815123,0.0002583697787486017,0.00016985782713163644,9.604234946891665e-05,0.0002878580999094993,0.00015359537792392075,0.0002770335413515568,0.00020480934472288936,0.0001531534071546048,0.00010114449105458334,0.0003303932026028633,0.00016395818965975195,0.00012626014358829707,0.00042640799074433744,0.0005378134083002806,0.0003062975301872939,0.0005991909420117736,0.0004146282153669745,0.00015783231356181204,0.00022306428581941873,0.0001685741008259356,0.0002052339696092531,0.0005545702879317105,0.0001366179931210354,9.89528707577847e-05,0.0001388585806125775,0.00028313687653280795
32,Bill Gates was born in the city of,The founder of Microsoft was born in the city of,Bill Gates,The founder of Microsoft, Seattle,0.0936848372220993,0.009152436628937721,0.007035182788968086,0.004486950114369392,0.012968827970325947,0.008585669100284576,0.0052322461269795895,0.004900540690869093,0.008406100794672966,0.0032089033629745245,0.010082514025270939,0.015025444328784943,0.003669052617624402,0.00901149120181799,0.010077813640236855,0.008866432122886181,0.010093259625136852,0.008650104515254498,0.005475334357470274,0.008294663392007351,0.008083664812147617,0.009375875815749168,0.013279085978865623,0.00573168508708477,0.013283050619065762,0.005823906511068344,0.012408849783241749,0.00827824231237173,0.0089687779545784,0.004932241979986429,0.008183694444596767,0.0035245211329311132,0.015680693089962006,0.006797570735216141,0.00011444810661487281,0.0046970900148153305,0.004959467798471451,0.0013266447931528091,0.009300107136368752,0.00592598645016551,0.00799799058586359,0.013427543453872204
33,Nelson Mandela brought an end to,The first president of South Africa brought an end to,Nelson Mandela,The first president of South Africa, Apartheid,0.015482199378311634,0.009966002777218819,0.0057104830630123615,0.00980345532298088,0.011375726200640202,0.004198743961751461,0.007120105437934399,0.007348352577537298,0.010921144858002663,0.003562066238373518,0.01009438093751669,0.011048363521695137,0.008500037714838982,0.012068872340023518,0.008650516159832478,0.013655257411301136,0.007119621615856886,0.012052953243255615,0.006703513674438,0.016795093193650246,0.01244218461215496,0.010648451745510101,0.00788621325045824,0.008498854003846645,0.006326323840767145,0.009492584504187107,0.004089765250682831,0.011460423469543457,0.004038209095597267,0.010169336572289467,0.007657363545149565,0.002545377006754279,0.00788947381079197,0.005748840048909187,0.00018474056560080498,0.003910900093615055,0.007581799291074276,0.00030232526478357613,0.00521079171448946,0.012184590101242065,0.004492600914090872,0.014297162182629108
34,Abraham Lincoln issued an executive order famously known as the,The 16th president of the United States issued an executive order famously known as the,Abraham Lincoln,The 16th president of the United States, Emancipation Proclamation,0.5642232894897461,0.008948111906647682,0.012856259010732174,0.006874777376651764,0.010704496875405312,0.004827597644180059,0.004908747971057892,0.006096352357417345,0.009325685910880566,0.011924580670893192,0.013978526927530766,0.008484752848744392,0.0076813227497041225,0.02351740002632141,0.0038361549377441406,0.004886054899543524,0.009404020383954048,0.017287159338593483,0.003808122593909502,0.008271245285868645,0.008386572822928429,0.006076340097934008,0.010106046684086323,0.010073589161038399,0.0037677499931305647,0.0028663903940469027,0.002282259752973914,0.007306522689759731,0.0027407659217715263,0.01221515890210867,0.012372832745313644,0.004672862123697996,0.013588265515863895,0.003948294557631016,0.0037340736016631126,0.014068344607949257,0.02350115031003952,0.0052055795677006245,0.005944943055510521,0.02139134146273136,0.014511289075016975,0.008025193586945534
35,The name of Texas' dominating political party is,The name of the Lone Star State's dominating political party is,Texas',Lone Star State's, Republican,0.0016194165218621492,0.0026144669391214848,0.0011806407710537314,0.002451492240652442,0.0028423017356544733,0.0009124136413447559,0.0015135997673496604,0.0015840718988329172,0.003166572190821171,0.0026642701122909784,0.002895785728469491,0.003489971859380603,0.0023192521184682846,0.0032157758250832558,0.0024550349917262793,0.005693276412785053,0.003623563563451171,0.006580741610378027,0.0019250425975769758,0.006055091507732868,0.006068694405257702,0.0035949982702732086,0.0015410383930429816,0.008333833888173103,0.002482431475073099,0.00027953163953498006,0.001682143658399582,0.004428754560649395,0.0016532795270904899,0.0011888900771737099,0.0014191545778885484,0.0026003937236964703,0.001778888050466776,0.0034092282876372337,7.579561497550458e-05,0.002788329031318426,0.0027210728731006384,0.00047389621613547206,0.0014088437892496586,0.0017634391551837325,0.0004050326533615589,0.0020149764604866505
36,Russia is mostly located on the continent of,The largest country in the world is mostly located on the continent of,Russia,The largest country in the world, Asia,0.28287118673324585,0.19139577448368073,0.1774298995733261,0.24431385099887848,0.1354817897081375,0.1323351413011551,0.09512034803628922,0.1424751579761505,0.1614176630973816,0.10085877776145935,0.1741277575492859,0.12444087862968445,0.2270904779434204,0.12364024668931961,0.19147989153862,0.16588769853115082,0.17253977060317993,0.16807755827903748,0.17681290209293365,0.2180412858724594,0.1289931982755661,0.15547549724578857,0.16833461821079254,0.1569344401359558,0.09322737902402878,0.15826712548732758,0.3336974084377289,0.12076234072446823,0.15935957431793213,0.1573021560907364,0.15722611546516418,0.2873842716217041,0.20674744248390198,0.25667232275009155,0.0002219888847321272,0.050812434405088425,0.19930365681648254,0.06948772817850113,0.19443638622760773,0.0844288095831871,0.13081327080726624,0.12945343554019928
37,Steve Jobs' father was from the country of,The founder of Apple's father was from the country of,Steve Jobs',The founder of Apple's, Syria,0.0013952578883618116,0.002460734685882926,0.002859288826584816,0.004550179000943899,0.0018966731149703264,0.0021970579400658607,0.003798585617914796,0.0031426334753632545,0.0030328105203807354,0.004346154164522886,0.003911817912012339,0.002770695835351944,0.002614902099594474,0.0026937436778098345,0.0026596342213451862,0.0028149005956947803,0.005650107283145189,0.0030990613158792257,0.0014637449057772756,0.007470134645700455,0.0010212298948317766,0.0015838069375604391,0.003320159390568733,0.0007582475082017481,0.0019919518381357193,0.0012511578388512135,0.003742999630048871,0.001773068797774613,0.0027504083700478077,0.004067215137183666,0.002437570132315159,0.005553868133574724,0.002856791950762272,0.0024080530274659395,4.688362605520524e-05,0.0053393058478832245,0.00559938745573163,0.00221374724060297,0.0022596849594265223,0.001988103613257408,0.002889289055019617,0.002001933753490448
38,J.R.R. Tolkien was afraid of,"The author of ""The Lord of The Rings"" was afraid of",J.R.R. Tolkien,"The author of ""The Lord of The Rings""", spiders,0.0256805419921875,0.012151693925261497,0.007627218030393124,0.005633705761283636,0.009761829860508442,0.004313113633543253,0.006160400807857513,0.007245002314448357,0.008936516009271145,0.003714487189427018,0.006557865533977747,0.009285511448979378,0.008353829383850098,0.00927387923002243,0.01775340549647808,0.008999353274703026,0.0044713388197124004,0.014887955039739609,0.006943308748304844,0.010727089829742908,0.015193754807114601,0.011096459813416004,0.015600600279867649,0.014095805585384369,0.007747391704469919,0.02146560698747635,0.01246486697345972,0.005643634125590324,0.005063340999186039,0.005803061183542013,0.01041925698518753,0.005802778527140617,0.00900341011583805,0.008312327787280083,0.0005550759378820658,0.0032276201527565718,0.007525352295488119,0.002398819662630558,0.008795148693025112,0.011488712392747402,0.003994619939476252,0.005537544842809439
39,Argonne National Laboratory conducted pioneering research on,The U.S.'s first national laboratory conducted pioneering research on,Argonne National Laboratory ,The U.S.'s first national laboratory, nuclear energy,0.01713889092206955,0.041291117668151855,0.040686823427677155,0.022569118067622185,0.035732731223106384,0.021261977031826973,0.028703488409519196,0.020793482661247253,0.048210084438323975,0.017359573394060135,0.043533459305763245,0.05127601698040962,0.023194212466478348,0.06105691194534302,0.05332842096686363,0.03566517308354378,0.0366908498108387,0.047244008630514145,0.03256618231534958,0.027578681707382202,0.04799171909689903,0.033510539680719376,0.04098301753401756,0.04362009838223457,0.06380242109298706,0.025277579203248024,0.03515869751572609,0.08745158463716507,0.023808972910046577,0.04102794826030731,0.02896687388420105,0.011647632345557213,0.025456516072154045,0.02065732330083847,0.005141145084053278,0.03495676815509796,0.030882693827152252,0.004267122130841017,0.010924099013209343,0.049407247453927994,0.014838764443993568,0.03289005905389786
40,"For 25 years, the Sears Tower was the world's","For 25 years, the world's tallest building in 1973 was the world's",Sears Tower,world's tallest building in 1973, tallest building,0.8578641414642334,0.7496615648269653,0.8141614198684692,0.8061918616294861,0.858335554599762,0.8298850655555725,0.8428698182106018,0.7862278819084167,0.8506602048873901,0.725602924823761,0.8359623551368713,0.7935444116592407,0.8074273467063904,0.8211246132850647,0.8153292536735535,0.8762989044189453,0.8103554248809814,0.8640851974487305,0.8495137095451355,0.7689868211746216,0.8468340635299683,0.7124842405319214,0.7176839113235474,0.8221762776374817,0.7568475604057312,0.8046359419822693,0.7256451845169067,0.8940109014511108,0.7608352303504944,0.7552163600921631,0.8361011743545532,0.8027143478393555,0.8493929505348206,0.7326129078865051,0.23026823997497559,0.8792127966880798,0.7862541675567627,0.686292827129364,0.6859262585639954,0.8516358733177185,0.7120452523231506,0.8847644329071045
41,French is the official language of a Canadian province called,A romance language is the official language of a Canadian province called,French,A romance language, Quebec,0.5312038064002991,0.10876207053661346,0.11309438943862915,0.11523224413394928,0.10063979774713516,0.07944957911968231,0.11354836821556091,0.1481238156557083,0.10296989977359772,0.08194097876548767,0.11779548227787018,0.09682389348745346,0.12719538807868958,0.11966358870267868,0.18178553879261017,0.09719325602054596,0.08430717140436172,0.07043515890836716,0.02104046382009983,0.14384450018405914,0.07276835292577744,0.1439657062292099,0.15908102691173553,0.1267816424369812,0.06386968493461609,0.12899638712406158,0.21246886253356934,0.09272973984479904,0.1275152713060379,0.0919581949710846,0.11265870928764343,0.09339257329702377,0.13494665920734406,0.12244576215744019,0.0028577828779816628,0.1352105736732483,0.13422374427318573,0.04085605964064598,0.05403889715671539,0.09643137454986572,0.08028630912303925,0.07819835096597672
42,Cain murdered a person named,Adam and Eve's eldest son murdered a person named,Cain,Adam and Eve's eldest son, Abel,0.002444321056827903,0.0022951888386160135,0.006387915462255478,0.0049710883758962154,0.005101072136312723,0.010151028633117676,0.0021376267541199923,0.002255174797028303,0.003012782195582986,0.000790256483014673,0.009464016184210777,0.0018875739770010114,0.004947583191096783,0.003948730416595936,0.006143688689917326,0.008770194835960865,0.009386527352035046,0.003306360449641943,0.007514651864767075,0.01119159534573555,0.005628185346722603,0.0028987512923777103,0.005983350332826376,0.002140123164281249,0.001605535508133471,0.003450834657996893,0.0017691189423203468,0.004703376442193985,0.0013752589002251625,0.005499676335602999,0.005700212903320789,0.006813255604356527,0.006551293656229973,0.003957475069910288,0.00017484428826719522,0.002545600291341543,0.005574251525104046,0.0005568831111304462,0.0011756221065297723,0.0029879556968808174,0.0014002277748659253,0.010251455940306187
43,Napoleon was famously defeated at The Battle of,The Corsican-born leader of the French Republic was famously defeated at The Battle of,Napoleon,The Corsican-born leader of the French Republic, Waterloo,0.6233236789703369,0.42811810970306396,0.3905942738056183,0.31828391551971436,0.39600735902786255,0.44012966752052307,0.2606422007083893,0.29110610485076904,0.418112188577652,0.32695335149765015,0.37834662199020386,0.5279554128646851,0.22847530245780945,0.3851316571235657,0.36002838611602783,0.4762764871120453,0.29254865646362305,0.43938082456588745,0.4509417712688446,0.29112377762794495,0.5592924356460571,0.5026070475578308,0.20581164956092834,0.5930243134498596,0.5864914059638977,0.4163861870765686,0.3172534704208374,0.550070583820343,0.3754120469093323,0.24880819022655487,0.2611662447452545,0.33127960562705994,0.23639631271362305,0.4643498361110687,0.05439251288771629,0.22280572354793549,0.24082008004188538,0.15381668508052826,0.6940856575965881,0.5106586217880249,0.1236262246966362,0.2919926643371582
44,Quinine forms a medication used to treat an illness called,Extract from the bark of the cinchona tree forms a medication used to treat an illness called,Quinine,Extract from the bark of the cinchona tree, malaria,0.1652836948633194,0.007013880182057619,0.020687932148575783,0.009813203476369381,0.01604120433330536,0.015486832708120346,0.006729308050125837,0.008606785908341408,0.007087999489158392,0.011658362112939358,0.006917329505085945,0.011100202798843384,0.010363735258579254,0.00890769436955452,0.0059941597282886505,0.005776761565357447,0.005758780054748058,0.01231454499065876,0.006225570570677519,0.009793945588171482,0.006916293408721685,0.006817947141826153,0.010175082832574844,0.006100034806877375,0.004781696945428848,0.015575690194964409,0.00838842149823904,0.009687619283795357,0.0074002984911203384,0.015982747077941895,0.011521200649440289,0.011868241243064404,0.009200787171721458,0.00595576548948884,0.03349544480443001,0.006141927558928728,0.009816853329539299,0.00252602924592793,0.002986639505252242,0.0049729859456419945,0.006504221353679895,0.004994802642613649
45,Hadrian built a wall in the province of,The successor to Antoninus Pius built a wall in the province of,Hadrian,The successor to Antoninus Pius built a wall across, Britannia,0.018240557983517647,0.005427954252809286,0.006912426091730595,0.003948245197534561,0.005757094360888004,0.005289616994559765,0.0035283700563013554,0.00884387269616127,0.004820337053388357,0.0017534808721393347,0.004931633826345205,0.00879085622727871,0.001980756176635623,0.0037048663944005966,0.0018430774798616767,0.005372201558202505,0.002870366908609867,0.004718451760709286,0.007851533591747284,0.00384151772595942,0.0061092977412045,0.005072486121207476,0.006004785653203726,0.005282378755509853,0.0055752163752913475,0.003230592468753457,0.0018884193850681186,0.00454094260931015,0.0030518239364027977,0.0026142934802919626,0.0061330837197601795,0.002017481019720435,0.005467885639518499,0.0053627206943929195,2.6309457098250277e-05,0.0025633987970650196,0.004217209294438362,0.005169006995856762,0.0045632957480847836,0.005363703705370426,0.006644462700933218,0.004551379010081291
46,D-Day took place on the beaches of,The largest seaborne invasion in history took place on the beaches of,D-Day,The largest seaborne invasion in history, Normandy,0.8201738595962524,0.061434172093868256,0.054732780903577805,0.04486878961324692,0.060667984187603,0.037935592234134674,0.03054196946322918,0.042673759162425995,0.08973371982574463,0.02894946187734604,0.07007505744695663,0.04893096908926964,0.01153023261576891,0.02356935851275921,0.03478686138987541,0.05787324160337448,0.07193293422460556,0.07885346561670303,0.11125404387712479,0.0748247280716896,0.10620506852865219,0.08023228496313095,0.023664556443691254,0.17923603951931,0.23811335861682892,0.020784281194210052,0.027267929166555405,0.07343399524688721,0.061256177723407745,0.04973753169178963,0.027345426380634308,0.007832616567611694,0.024548323825001717,0.022753721103072166,0.004531359300017357,0.009913145564496517,0.058092109858989716,0.018494032323360443,0.04394872859120369,0.0904531478881836,0.030750464648008347,0.01719505712389946
47,The melting point of water is zero degrees,The melting point of dihydrogen monoxide is zero degrees,water,dihydrogen monoxide, Celsius,0.5698561072349548,0.40658703446388245,0.42764782905578613,0.4510931670665741,0.39939847588539124,0.4535614550113678,0.5321080684661865,0.4637264907360077,0.4140470325946808,0.3945761024951935,0.41089728474617004,0.5232769250869751,0.3970417082309723,0.44086647033691406,0.43068060278892517,0.36448392271995544,0.38830050826072693,0.4206404983997345,0.3769376277923584,0.37019628286361694,0.4502418041229248,0.39535748958587646,0.42805981636047363,0.455594003200531,0.23402699828147888,0.5212292671203613,0.4140949249267578,0.29188504815101624,0.427345335483551,0.425886332988739,0.4791484475135803,0.4813782572746277,0.48774290084838867,0.4649384915828705,0.21158385276794434,0.5357855558395386,0.4443994164466858,0.42998161911964417,0.4306188225746155,0.39516228437423706,0.37034422159194946,0.3938203454017639
48,The highest mountain of the world is called,The tall mountain located at China–Nepal border is called,highest mountain,The tall mountain located at China–Nepal border, Mount Everest,0.279843270778656,0.04213012382388115,0.03405681252479553,0.03820924460887909,0.030950019136071205,0.026298092678189278,0.02646980807185173,0.0336587093770504,0.04146990552544594,0.033187706023454666,0.04110086336731911,0.03442167490720749,0.027324823662638664,0.03496837243437767,0.04244669899344444,0.048728421330451965,0.04085331782698631,0.044678695499897,0.04969320818781853,0.03865261375904083,0.04734726622700691,0.030697202309966087,0.03377824276685715,0.02718273177742958,0.02248993329703808,0.050732407718896866,0.03515459969639778,0.04297931492328644,0.03934094309806824,0.014019982889294624,0.028414012864232063,0.03551344573497772,0.030449701473116875,0.0317470021545887,0.0007379455491900444,0.01780511997640133,0.03683137893676758,0.02263515070080757,0.019609855487942696,0.05157218873500824,0.019491637125611305,0.03724610432982445
49,Kopi luwak is eaten and defecated by,The most expensive coffee in the world is eaten and defecated by,Kopi luwak,The most expensive coffee in the world, civets,0.0009550867252983153,0.0016671593766659498,0.001100424095056951,0.0024665941018611193,0.0009060273296199739,0.0012598178582265973,0.0027615653816610575,0.002165408106520772,0.001285518053919077,0.00030944179161451757,0.001387077383697033,0.0020312992855906487,0.003144586458802223,0.0006341659463942051,0.0012126389192417264,0.0015241921646520495,0.001087721437215805,0.003993595018982887,0.0018716220511123538,0.0007473593577742577,0.0013445470249280334,0.0018369850004091859,0.004903513938188553,0.0023902072571218014,0.0016441139159724116,0.0006520053721033037,0.0034390862565487623,0.0021206624805927277,0.0008129964116960764,0.0007029413827694952,0.0019875026773661375,0.0017850147560238838,0.0019988897256553173,0.0011028387816622853,0.0005919216200709343,0.001087000360712409,0.0010969204595312476,0.002238335320726037,0.001118154264986515,0.000731503707356751,0.0020945861469954252,0.0006769030587747693
50,Schrodinger's cat is a thought experiment about,Schrodinger's feline laboratory assistant is a thought experiment about,cat,feline laboratory assistant, quantum uncertainty,0.08473466336727142,0.004835410509258509,0.006002293433994055,0.008720380254089832,0.007821164093911648,0.004248159471899271,0.0034895080607384443,0.010731544345617294,0.011273629032075405,0.004122256767004728,0.004540539812296629,0.003998776897788048,0.0059929657727479935,0.004502955358475447,0.010545938275754452,0.007465503644198179,0.0029888558201491833,0.005030118394643068,0.0032890494912862778,0.004297378472983837,0.007295543327927589,0.010998082347214222,0.0038548558950424194,0.009738337248563766,0.00155467982403934,0.005449219141155481,0.008470061235129833,0.003394241677597165,0.006211406551301479,0.013025733642280102,0.004726528190076351,0.004124113358557224,0.010207324288785458,0.007623441517353058,0.002482291078194976,0.003585253609344363,0.0035839041229337454,0.00994783453643322,0.0014463522238656878,0.004480361472815275,0.0018789477180689573,0.0075025721453130245
51,Defibrillation can help end cardiac,A dose of electric countershock to the heart can help end cardiac,Defibrillation,A dose of electric countershock to the heart, arrest,0.9097620844841003,0.7353805899620056,0.5866976976394653,0.7048781514167786,0.6895455121994019,0.6703957319259644,0.4813101291656494,0.754995584487915,0.8128208518028259,0.6692363023757935,0.6657334566116333,0.6867756247520447,0.6201160550117493,0.7257013320922852,0.7036665081977844,0.5725358128547668,0.6146765947341919,0.7098201513290405,0.8358215689659119,0.6882660984992981,0.7488735318183899,0.7690562605857849,0.6024308800697327,0.8605148792266846,0.712174117565155,0.8403540849685669,0.6128531098365784,0.7540319561958313,0.7129161953926086,0.7299315333366394,0.612401008605957,0.5786099433898926,0.47487834095954895,0.6066885590553284,0.15183226764202118,0.4392155706882477,0.6753076314926147,0.5815451741218567,0.769144594669342,0.7964304685592651,0.5065008401870728,0.5367317199707031
52,A tsunami off the coast of Japan resulted in the nuclear disaster at,A seismic sea wave following an earthquake off the coast of Japan resulted in the nuclear disaster at,tsunami,seismic sea wave following an earthquake, Fukushima Daiichi,0.4307466447353363,0.3672288954257965,0.46266189217567444,0.3459867238998413,0.478268027305603,0.3827299475669861,0.35226061940193176,0.49615243077278137,0.3596128225326538,0.2699335515499115,0.4040891230106354,0.46159741282463074,0.48607659339904785,0.4152493476867676,0.3456202745437622,0.48705291748046875,0.5115858912467957,0.3914003074169159,0.3233690559864044,0.4772222936153412,0.3682713806629181,0.39312943816185,0.3801206052303314,0.27263957262039185,0.3352474570274353,0.3456670641899109,0.25327423214912415,0.4278091788291931,0.523979127407074,0.5566188097000122,0.4596877992153168,0.4210048317909241,0.470283567905426,0.3772979974746704,0.7063302397727966,0.4177369475364685,0.3694877028465271,0.5120067000389099,0.3463766574859619,0.44216880202293396,0.3396405875682831,0.38073572516441345
53,John F Kennedy was assassinated by a person named,The 35th president of the United States was assassinated by a person named,John F Kennedy,The 35th president of the United States, Lee Harvey Oswald,0.5908569693565369,0.0791441798210144,0.10097336769104004,0.08088372647762299,0.08291219919919968,0.09111476689577103,0.05701366066932678,0.10934504866600037,0.08009445667266846,0.0234079472720623,0.11259758472442627,0.10523200780153275,0.03436031937599182,0.03914137929677963,0.07883747667074203,0.044948410242795944,0.0708140954375267,0.06552904099225998,0.07028909772634506,0.07474777102470398,0.09504958987236023,0.062448397278785706,0.05583485960960388,0.06107359379529953,0.14486061036586761,0.021555999293923378,0.020311474800109863,0.048385556787252426,0.025071442127227783,0.05062263458967209,0.1138191893696785,0.017948711290955544,0.13832515478134155,0.07819166779518127,0.0014554610243067145,0.01624307408928871,0.10517074912786484,0.01272575557231903,0.0526435524225235,0.08351434022188187,0.1510431319475174,0.10692533850669861
54,The best-selling song of Queen is called,"The best-selling song of the band comprised of Brian May, Freddie Mercury, Roger Taylor and John Deacon is called",Queen,"The band comprised of Brian May, Freddie Mercury, Roger Taylor and John Deacon", Bohemian Rhapsody,0.011992069892585278,0.0017238990403711796,0.0013049414847046137,0.0016867808299139142,0.0021320742089301348,0.001479042461141944,0.0011083451099693775,0.0012726390268653631,0.001999584725126624,0.0008917022496461868,0.0027159135788679123,0.0016840508906170726,0.001069011283107102,0.002195474226027727,0.002239227993413806,0.0027602745685726404,0.0015822674613445997,0.0020783862564712763,0.0015902217710390687,0.001322128577157855,0.003474037628620863,0.001181954750791192,0.0017807433614507318,0.0012775994837284088,0.0018711198354139924,0.0015245360555127263,0.002082554390653968,0.0016447202069684863,0.0012405280722305179,0.0006685280241072178,0.0013143668184056878,0.001671023084782064,0.0013969610445201397,0.002259257948026061,3.61691400030395e-06,0.0016001774929463863,0.003219909267500043,0.00020578615658450872,0.0004550383018795401,0.000818117696326226,0.00011613193055381998,0.0025513842701911926
55,William Thomson did important work in the formulation of the first and second laws of,Lord Kelvin did important work in the formulation of the first and second laws of,William Thomson,Lord Kelvin, thermodynamics,0.9473423957824707,0.9741985201835632,0.9464991688728333,0.978196382522583,0.9861467480659485,0.9724029302597046,0.9560388326644897,0.9670664668083191,0.974820613861084,0.9819936156272888,0.9787893891334534,0.9759692549705505,0.9453879594802856,0.9640112519264221,0.9718286395072937,0.9767099022865295,0.9748950004577637,0.968183696269989,0.9821434617042542,0.9717168211936951,0.9872663617134094,0.9824824333190918,0.9663859605789185,0.9548187851905823,0.9491867423057556,0.9677942395210266,0.9312576651573181,0.9752750396728516,0.9206782579421997,0.9234029650688171,0.9596569538116455,0.9668881893157959,0.9511661529541016,0.9724220037460327,0.04577227681875229,0.8893704414367676,0.9722742438316345,0.8115079998970032,0.9054349660873413,0.972294270992279,0.8966959118843079,0.968333899974823
56,The real name of the actor and rapper Will Smith is,The real name of the actor and rapper The Fresh Prince is,Will Smith,The Fresh Prince, Willard Carroll Smith II,0.15821732580661774,0.004118630196899176,0.0034249662421643734,0.004189297091215849,0.003426121547818184,0.002284603426232934,0.003509573405608535,0.0027984194457530975,0.002395986346527934,0.004305931273847818,0.0036821532994508743,0.002431560307741165,0.0024522379972040653,0.002134969225153327,0.0038129196036607027,0.0037237247452139854,0.005073988810181618,0.002610293682664633,0.0013475336600095034,0.004060407169163227,0.004994695540517569,0.003351361956447363,0.0026706343051046133,0.004388238303363323,0.002382837235927582,0.0020312091801315546,0.003343601943925023,0.0016445835353806615,0.0032574557699263096,0.0021378551609814167,0.0024088097270578146,0.006486256141215563,0.002186559373512864,0.0036418065428733826,1.3252947610453703e-06,0.0012082939501851797,0.002789486665278673,0.0012579732574522495,0.0034819282591342926,0.0029347778763622046,0.0032542613334953785,0.002672760281711817
