,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_and,ans_prob_obs_edit_subject_that,ans_prob_obs_edit_subject_but,ans_prob_obs_edit_subject_or,ans_prob_obs_edit_subject_as,ans_prob_obs_edit_subject_if,ans_prob_obs_edit_subject_when,ans_prob_obs_edit_subject_than,ans_prob_obs_edit_subject_because,ans_prob_obs_edit_subject_while,ans_prob_obs_edit_subject_so,ans_prob_obs_edit_subject_where,ans_prob_obs_edit_subject_since,ans_prob_obs_edit_subject_though,ans_prob_obs_edit_subject_after,ans_prob_obs_edit_subject_until,ans_prob_obs_edit_subject_whether,ans_prob_obs_edit_subject_before,ans_prob_obs_edit_subject_although,ans_prob_obs_edit_subject_even,ans_prob_obs_edit_subject_like,ans_prob_obs_edit_subject_unless,ans_prob_obs_edit_subject_nor,ans_prob_obs_edit_subject_once,ans_prob_obs_edit_subject_long,ans_prob_obs_edit_subject_except,ans_prob_obs_edit_subject_now,ans_prob_obs_edit_subject_far,ans_prob_obs_edit_subject_for,ans_prob_obs_edit_subject_soon,ans_prob_obs_edit_subject_in,ans_prob_obs_edit_subject_rather,ans_prob_obs_edit_subject_and/or,ans_prob_obs_edit_subject_whereas,ans_prob_obs_edit_subject_not,ans_prob_obs_edit_subject_till,ans_prob_obs_edit_subject_case,ans_prob_obs_edit_subject_provided,ans_prob_obs_edit_subject_considering,ans_prob_obs_edit_subject_given
28,The largest university in Ohio is called The,The largest university in the Buckeye State is called The,Ohio,The Buckeye State, Ohio State University,0.32336655259132385,0.11376719176769257,0.13629105687141418,0.1666441410779953,0.12488829344511032,0.12458653748035431,0.11615068465471268,0.09407860785722733,0.11585426330566406,0.09134450554847717,0.12086965888738632,0.08750150352716446,0.10538280755281448,0.08506324887275696,0.11014528572559357,0.11434518545866013,0.12353736907243729,0.1186867281794548,0.14091326296329498,0.12674416601657867,0.12224631011486053,0.10157161951065063,0.11434587836265564,0.11980553716421127,0.09335669875144958,0.08273693174123764,0.07685529440641403,0.07535301893949509,0.101406529545784,0.08575541526079178,0.1263580024242401,0.14862169325351715,0.08762798458337784,0.14146387577056885,0.12434010952711105,0.09065400809049606,0.14102940261363983,0.06699900329113007,0.11341182142496109,0.13751740753650665,0.11040142923593521,0.10795659571886063
29,"Canadians call their $1 coin a ""loonie"" because this type of bird appears on it","Canadians call their $1 coin a ""loonie"" because this type of winged animal appears on it",bird,winged animal, Common Loon,1.5967784747772384e-06,8.159594813150761e-07,1.0643502719176468e-06,7.320793997678265e-07,1.1948690143981366e-06,1.707023216113157e-06,8.120984489323746e-07,9.796536915018805e-07,6.684004461021686e-07,1.6602907635387965e-06,4.311118004807213e-07,6.123513003331027e-07,1.0034393653768348e-06,1.1711666729752324e-06,7.844972742532264e-07,8.308549581670377e-07,9.344677778244659e-07,3.418577989577898e-07,4.7082093601602537e-07,9.002603178487334e-07,7.307012879209651e-07,5.372681357584952e-07,5.188150566937111e-07,4.229685828249785e-07,1.0069784366351087e-06,6.496260880339833e-07,7.832066444279917e-07,8.486936735607742e-07,9.908332003760734e-07,1.9965793853771174e-06,6.707873581035528e-07,1.586318376212148e-06,1.5411584399771527e-06,1.0027350754171493e-06,2.7941491680394392e-06,1.0187048928855802e-06,1.0245184967061505e-06,1.520957766842912e-06,1.2582224826473976e-06,5.205246225159499e-07,1.1717347661033273e-06,1.2200715673316154e-06
30,The University of Chicago is located in Chicago neighborhood of,The university with the most Nobel Prizes is located in the Chicago neighborhood of,The University of Chicago,The university with the most Nobel Prizes, Hyde Park,0.01600806787610054,0.008427002467215061,0.006825076881796122,0.008614121936261654,0.007464602589607239,0.005454962141811848,0.007736243773251772,0.0076034823432564735,0.007646759040653706,0.0065133837051689625,0.008380048908293247,0.00821667443960905,0.009469300508499146,0.013333501294255257,0.00946847815066576,0.013139501214027405,0.008731424808502197,0.01531929336488247,0.008104597218334675,0.008402440696954727,0.011098692193627357,0.010655329562723637,0.010192948393523693,0.014739437960088253,0.005611187778413296,0.008627817966043949,0.00951027125120163,0.00905776210129261,0.0053827776573598385,0.007610281463712454,0.006188549101352692,0.007946175523102283,0.006022657733410597,0.007840191945433617,0.006498995702713728,0.010778019204735756,0.008255645632743835,0.006127777975052595,0.006224433891475201,0.009733415208756924,0.0054224394261837006,0.012685587629675865
31,"Después de las guerras de independencia hispanoamericanas, Simón Bolívar estableció la nación de la","Después de las guerras de independencia hispanoamericanas, el libertador estableció la nación de la",Simon Bolivar,el libertador, Gran Colombia,0.00041000242345035076,0.0002256752923130989,0.0002477675152476877,0.00022438874293584377,0.00017080373072531074,0.00034660749952308834,0.00029124022694304585,0.00020271126413717866,0.00020468010916374624,0.0004041297361254692,0.00020734942518174648,0.00018876271496992558,0.0002434626076137647,0.00022758700652047992,0.0001962627429747954,0.00013461612979881465,0.0001969073637155816,0.0002337547339266166,0.00017010138253681362,0.00019149258150719106,0.00022990090656094253,0.00018318115326110274,0.0002133503439836204,0.00019138350035063922,0.0002449867897666991,0.00018615458975546062,0.00019388845248613507,0.0001819569879444316,0.0003606283862609416,0.000213051273021847,0.00022308759798761457,0.0004846047086175531,0.00018832687055692077,0.0003045480989385396,0.0002525356539990753,0.000296707556117326,0.0002500118862371892,0.00026341169723309577,0.00023615291866008192,0.00025376121629960835,0.00010268496407661587,0.00017045233107637614
32,Bill Gates was born in the city of,The founder of Microsoft was born in the city of,Bill Gates,The founder of Microsoft, Seattle,0.019973983988165855,0.015487966127693653,0.01680327020585537,0.014327047392725945,0.01842711679637432,0.014910882338881493,0.010833177715539932,0.010996493510901928,0.01558362040668726,0.011905384249985218,0.017859164625406265,0.014987345784902573,0.012385980226099491,0.02349202148616314,0.010498378425836563,0.0180695578455925,0.019324855878949165,0.009596341289579868,0.011096377857029438,0.022815924137830734,0.014782246202230453,0.01139132957905531,0.0172654390335083,0.020143574103713036,0.015909535810351372,0.014457851648330688,0.019388042390346527,0.015733955428004265,0.017795361578464508,0.004372504074126482,0.01393196266144514,0.003635339206084609,0.00924636796116829,0.015999045222997665,0.022508693858981133,0.01818183809518814,0.02073490433394909,0.007805142551660538,0.022060101851820946,0.011151889339089394,0.014014843851327896,0.013349947519600391
33,Nelson Mandela brought an end to,The first president of South Africa brought an end to,Nelson Mandela,The first president of South Africa, Apartheid,0.0005848521832376719,0.0006356808007694781,0.0006635074969381094,0.0008365544490516186,0.000555889040697366,0.0006006803014315665,0.0006070372182875872,0.00047803192865103483,0.0006813813233748078,0.00037673665792681277,0.0005952331121079624,0.0006941573810763657,0.0008174888207577169,0.0005774823948740959,0.0009806049056351185,0.000656596792396158,0.0007728395285084844,0.0006509051308967173,0.0008192469831556082,0.00086161372018978,0.0008621699525974691,0.0008263758500106633,0.0005449686432257295,0.0006559924804605544,0.0007571138557977974,0.0005981496651656926,0.0004892743891105056,0.0009065046324394643,0.0007136272615753114,0.0010815104469656944,0.0005817432538606226,0.0009503444889560342,0.0008015349740162492,0.0006072382093407214,0.0013407169608399272,0.0006027660565450788,0.0006818777765147388,0.0003898122813552618,0.0003062139730900526,0.00073570990934968,0.0009069065563380718,0.0008830275619402528
34,Abraham Lincoln issued an executive order famously known as the,The 16th president of the United States issued an executive order famously known as the,Abraham Lincoln,The 16th president of the United States, Emancipation Proclamation,0.004806154407560825,0.0008447585278190672,0.0007457683095708489,0.0008855583146214485,0.0007946516270749271,0.0009470800869166851,0.0007754272664897144,0.0012780062388628721,0.0008454117923974991,0.0007615002105012536,0.000841450528241694,0.0011413253378123045,0.0008595639374107122,0.0008958636317402124,0.0006758928648196161,0.0008767773979343474,0.0007512227748520672,0.0008166623883880675,0.0009391274652443826,0.0007580548990517855,0.0009399756672792137,0.0011973753571510315,0.0010113317985087633,0.0009033788228407502,0.0008402391104027629,0.0009246711269952357,0.000682016892824322,0.0010803069453686476,0.0009511936223134398,0.0009924760088324547,0.0009737116051837802,0.0009290424059145153,0.0007493626326322556,0.0007395336870104074,0.001092554535716772,0.0008825369877740741,0.0011334078153595328,0.0008473469642922282,0.0007104183896444738,0.0011449301382526755,0.0007386257057078183,0.000965267710853368
35,The name of Texas' dominating political party is,The name of the Lone Star State's dominating political party is,Texas',Lone Star State's, Republican,0.0030187431257218122,0.004525794647634029,0.006195100024342537,0.004714779555797577,0.005236857570707798,0.003896242706105113,0.004088739864528179,0.004881177097558975,0.004288760479539633,0.0057404679246246815,0.006440214347094297,0.003195569384843111,0.0026160376146435738,0.0037000069860368967,0.004152236506342888,0.004656916484236717,0.007817558012902737,0.0029191765934228897,0.0031703391578048468,0.004446774255484343,0.005632048938423395,0.003972482401877642,0.0036661955527961254,0.0033541438169777393,0.0017676077550277114,0.001656704000197351,0.0033013292122632265,0.004234228283166885,0.0020637239795178175,0.005963209550827742,0.004520705435425043,0.0020385216921567917,0.005462232511490583,0.0036363473627716303,0.004689243156462908,0.0029693085234612226,0.0036522136069834232,0.0019727088510990143,0.004797031171619892,0.006266048643738031,0.003699048887938261,0.0036696309689432383
36,Russia is mostly located on the continent of,The largest country in the world is mostly located on the continent of,Russia,The largest country in the world, Asia,0.025306709110736847,0.024546010419726372,0.024222690612077713,0.03480411320924759,0.028472725301980972,0.03116612136363983,0.04497379809617996,0.024048056453466415,0.025173544883728027,0.03314580023288727,0.021757256239652634,0.03344624489545822,0.03409641608595848,0.033284034579992294,0.028752196580171585,0.03158172592520714,0.023234887048602104,0.027484165504574776,0.029780464246869087,0.024835102260112762,0.027994373813271523,0.0227048359811306,0.035620637238025665,0.02927260287106037,0.03062756173312664,0.02969665452837944,0.036679551005363464,0.028551800176501274,0.02534451335668564,0.017959365621209145,0.024079520255327225,0.025556283071637154,0.021105673164129257,0.027099022641777992,0.032613638788461685,0.06264103949069977,0.02506527677178383,0.017871111631393433,0.04008355364203453,0.026305679231882095,0.02750050276517868,0.020497890189290047
37,Steve Jobs' father was from the country of,The founder of Apple's father was from the country of,Steve Jobs',The founder of Apple's, Syria,0.00013184746785555035,0.0016845394857227802,0.0012845469173043966,0.0017061163671314716,0.0020991284400224686,0.0016449304530397058,0.002080830978229642,0.0018379708053544164,0.0020503040868788958,0.001658845809288323,0.002148448023945093,0.0014311694540083408,0.0016544386744499207,0.002237674780189991,0.0019094031304121017,0.0016480835620313883,0.0017209225334227085,0.0023845615796744823,0.002141557401046157,0.0014694742858409882,0.0016203190898522735,0.001233436749316752,0.0013722885632887483,0.0018333690240979195,0.0015268676215782762,0.0009622405050322413,0.0011123835574835539,0.0016204961575567722,0.001668452867306769,0.0029575470834970474,0.0018024664605036378,0.001141291344538331,0.001875675399787724,0.001728335046209395,0.0008008727454580367,0.002722965320572257,0.001506288768723607,0.001927643665112555,0.0009066785569302738,0.0019750879146158695,0.00151874590665102,0.001679274020716548
38,J.R.R. Tolkien was afraid of,"The author of ""The Lord of The Rings"" was afraid of",J.R.R. Tolkien,"The author of ""The Lord of The Rings""", spiders,0.0016861101612448692,0.0025045874062925577,0.001764140441082418,0.001184027991257608,0.002187791746109724,0.0021257062908262014,0.0013735678512603045,0.0013444680953398347,0.0021951538510620594,0.0024975850246846676,0.0011215313570573926,0.0017469758167862892,0.0018302694661542773,0.0018922783201560378,0.0008534794906154275,0.001272276509553194,0.001264447346329689,0.0008580374415032566,0.0013092331355437636,0.0012692863820120692,0.0016950484132394195,0.0010267265606671572,0.0016904770163819194,0.001084185321815312,0.0014300842303782701,0.0009360752301290631,0.0016253604553639889,0.002107866108417511,0.0012217358453199267,0.002059005666524172,0.001430027768947184,0.0013106503756716847,0.0022481565829366446,0.0025289147160947323,0.0008854397456161678,0.001029785256832838,0.0017153328517451882,0.0011847245041280985,0.001174013246782124,0.0010792308021336794,0.0009134801221080124,0.0007244125590659678
39,Argonne National Laboratory conducted pioneering research on,The U.S.'s first national laboratory conducted pioneering research on,Argonne National Laboratory ,The U.S.'s first national laboratory, nuclear energy,0.004546074662357569,0.0022495556622743607,0.0018275172915309668,0.0020054166670888662,0.0017326906090602279,0.0021207404788583517,0.001698864041827619,0.001432287972420454,0.0018282538512721658,0.0016715173842385411,0.0018113343976438046,0.002312071854248643,0.001962155569344759,0.001973389182239771,0.0023224609903991222,0.00190889579243958,0.00191063666716218,0.0022323920857161283,0.001984396018087864,0.0015537641011178493,0.0020156237296760082,0.002343433443456888,0.002144146477803588,0.0022536092437803745,0.002317884936928749,0.001702620298601687,0.0019059396581724286,0.0026760597247630358,0.0019204590935260057,0.00335481483489275,0.0015052761882543564,0.0014026922872290015,0.0017893820768222213,0.00199307082220912,0.00169476552400738,0.0015643779188394547,0.0018074170220643282,0.001734214718453586,0.002009942661970854,0.002167972270399332,0.0019214036874473095,0.0017895838245749474
40,"For 25 years, the Sears Tower was the world's","For 25 years, the world's tallest building in 1973 was the world's",Sears Tower,world's tallest building in 1973, tallest building,0.4894176721572876,0.9100285768508911,0.9045384526252747,0.9010744094848633,0.8950853943824768,0.9146413803100586,0.9109324812889099,0.8853978514671326,0.935381293296814,0.9108790755271912,0.916578471660614,0.8910115957260132,0.9161489605903625,0.9042824506759644,0.9231160879135132,0.8960674405097961,0.8953163027763367,0.9202625155448914,0.9043236970901489,0.8862788677215576,0.9229859113693237,0.9079458713531494,0.885033130645752,0.9279425144195557,0.8792726993560791,0.870476484298706,0.8992322683334351,0.884389340877533,0.867768406867981,0.9269694089889526,0.9137633442878723,0.9118460416793823,0.9094523787498474,0.8559589385986328,0.9092385172843933,0.9064711332321167,0.8727696537971497,0.8444751501083374,0.9015627503395081,0.8836405277252197,0.862067461013794,0.889092206954956
41,French is the official language of a Canadian province called,A romance language is the official language of a Canadian province called,French,A romance language, Quebec,0.2240494042634964,0.035981860011816025,0.023113787174224854,0.043536216020584106,0.05368470400571823,0.028054162859916687,0.0331181176006794,0.02959856390953064,0.03331350162625313,0.03848247230052948,0.049405913800001144,0.03342398256063461,0.03759149834513664,0.04072267934679985,0.04065903276205063,0.026891514658927917,0.03797673434019089,0.06085273250937462,0.05133133381605148,0.046139009296894073,0.044796768575906754,0.057089973241090775,0.02494363859295845,0.04984049126505852,0.027665186673402786,0.05277085304260254,0.01834208145737648,0.045097336173057556,0.027195140719413757,0.02868352085351944,0.018756166100502014,0.02835409715771675,0.02422437071800232,0.028105389326810837,0.01655789092183113,0.03760402277112007,0.03377912938594818,0.023072801530361176,0.049148011952638626,0.04241263121366501,0.0422104112803936,0.03302880749106407
42,Cain murdered a person named,Adam and Eve's eldest son murdered a person named,Cain,Adam and Eve's eldest son, Abel,0.00046915916027501225,0.0014709801180288196,0.0012340110260993242,0.0014503110432997346,0.0012542157201096416,0.0012410635827109218,0.001784873311407864,0.0009549551759846509,0.0014385749818757176,0.0013443127973005176,0.0019062678329646587,0.001474012853577733,0.0016864044591784477,0.0015082082245498896,0.0021545758936554193,0.0019366506021469831,0.0014978653052821755,0.002218380570411682,0.001711031305603683,0.002153948647901416,0.0019692520145326853,0.00169778720010072,0.0018918599234893918,0.0019177340436726809,0.0009627579129301012,0.0018520525190979242,0.0014823023229837418,0.0016973564634099603,0.0010018822504207492,0.0011832746677100658,0.0015694265021011233,0.0011723738862201571,0.001543632592074573,0.0013546620029956102,0.0012150976108387113,0.0018813080387189984,0.0014060389949008822,0.001619067625142634,0.001096427091397345,0.0013387837680056691,0.0012754900380969048,0.0017792729195207357
43,Napoleon was famously defeated at The Battle of,The Corsican-born leader of the French Republic was famously defeated at The Battle of,Napoleon,The Corsican-born leader of the French Republic, Waterloo,0.45018714666366577,0.10322216153144836,0.11239901185035706,0.09758330881595612,0.09746815264225006,0.11822184920310974,0.10438913106918335,0.12061255425214767,0.08056718856096268,0.11834073811769485,0.08461930602788925,0.09408962726593018,0.14218518137931824,0.10379461944103241,0.09681393206119537,0.11515089124441147,0.09189458936452866,0.06704149395227432,0.09357767552137375,0.07953526079654694,0.10565948486328125,0.08232749998569489,0.06947041302919388,0.11174153536558151,0.054967910051345825,0.07905405759811401,0.09982427209615707,0.08988437056541443,0.11712933331727982,0.04236629232764244,0.0771210566163063,0.06220978870987892,0.11088363826274872,0.08780930191278458,0.13094060122966766,0.10140729695558548,0.07891219109296799,0.07401216775178909,0.11669891327619553,0.11633768677711487,0.09107644110918045,0.0791919156908989
44,Quinine forms a medication used to treat an illness called,Extract from the bark of the cinchona tree forms a medication used to treat an illness called,Quinine,Extract from the bark of the cinchona tree, malaria,0.0007895460585132241,0.001144201378338039,0.0007925870013423264,0.0010890676639974117,0.0007720676367171109,0.0008004100527614355,0.0008850564481690526,0.0009776910301297903,0.000779946509283036,0.001803119550459087,0.0009334004134871066,0.0009984967764467,0.0009541785693727434,0.000922950217500329,0.0008870831807143986,0.001376028056256473,0.0009718117653392255,0.0009851009817793965,0.0012829815968871117,0.0011327177053317428,0.001429868396371603,0.001586618716828525,0.0009692111634649336,0.0014420744264498353,0.0008456790819764137,0.0011892077745869756,0.001163981854915619,0.0011610001092776656,0.0009373871143907309,0.0015507466159760952,0.0008833433967083693,0.0017570591298863292,0.000813801889307797,0.0010469271801412106,0.0003871569933835417,0.0007035449962131679,0.0008648451184853911,0.0009824674343690276,0.0008139354758895934,0.0010317381238564849,0.0009714528569020331,0.0008983343723230064
45,Hadrian built a wall in the province of,The successor to Antoninus Pius built a wall in the province of,Hadrian,The successor to Antoninus Pius built a wall across, Britannia,9.121211769524962e-05,4.235993037582375e-05,5.2792889619013295e-05,3.960554386139847e-05,3.609231498558074e-05,3.23035019391682e-05,4.0828184864949435e-05,3.21916195389349e-05,5.0367892981739715e-05,4.361732862889767e-05,3.232157541788183e-05,5.2201026846887544e-05,3.757194645004347e-05,3.896568887284957e-05,3.771376941585913e-05,5.027353108744137e-05,4.21779986936599e-05,4.1776467696763575e-05,4.901658758171834e-05,4.484095188672654e-05,3.6798883229494095e-05,2.1819289031554945e-05,3.385705713299103e-05,3.0607097869506106e-05,2.629535083542578e-05,4.3045620259363204e-05,4.825343785341829e-05,5.2602252253564075e-05,2.9422873922158033e-05,4.048935807077214e-05,5.144370152265765e-05,4.727235500467941e-05,3.915557681466453e-05,4.377312870929018e-05,2.650990427355282e-05,3.581722194212489e-05,3.995391307398677e-05,4.099971556570381e-05,7.272623042808846e-05,4.1190694901160896e-05,2.043497806880623e-05,4.454146255739033e-05
46,D-Day took place on the beaches of,The largest seaborne invasion in history took place on the beaches of,D-Day,The largest seaborne invasion in history, Normandy,0.7159386873245239,0.03674783557653427,0.03378397598862648,0.03862568363547325,0.03972294554114342,0.020902080461382866,0.04689362272620201,0.028848616406321526,0.031699709594249725,0.02942841872572899,0.0366375595331192,0.031822558492422104,0.028973937034606934,0.02739829570055008,0.054733600467443466,0.04596366733312607,0.06640231609344482,0.05026354268193245,0.030788781121373177,0.043886177241802216,0.04212179780006409,0.059612683951854706,0.03713906183838844,0.03858448937535286,0.03657376766204834,0.03506426885724068,0.0235736221075058,0.038940541446208954,0.024321695789694786,0.04093466326594353,0.03874781355261803,0.016482677310705185,0.035473909229040146,0.018573323264718056,0.019255654886364937,0.03570406138896942,0.0308684054762125,0.024542050436139107,0.020670628175139427,0.04026040434837341,0.022113874554634094,0.04481977969408035
47,The melting point of water is zero degrees,The melting point of dihydrogen monoxide is zero degrees,water,dihydrogen monoxide, Celsius,0.5637341141700745,0.5601402521133423,0.6328302621841431,0.6333522200584412,0.5976164937019348,0.5935261845588684,0.5760286450386047,0.5669282078742981,0.5411099791526794,0.60444176197052,0.5557093024253845,0.5286223888397217,0.5011181235313416,0.4018249213695526,0.6316010355949402,0.5808916091918945,0.551223635673523,0.6686051487922668,0.6059203147888184,0.45611950755119324,0.5894830822944641,0.65362149477005,0.5508222579956055,0.6085514426231384,0.5445390939712524,0.5816565752029419,0.6255107522010803,0.5909927487373352,0.6505517363548279,0.5914599895477295,0.6411334276199341,0.5316352248191833,0.5182181596755981,0.5622783303260803,0.5899773240089417,0.4331752359867096,0.6053767204284668,0.7431752681732178,0.7146570086479187,0.6014477014541626,0.5893188714981079,0.5007328987121582
48,The highest mountain of the world is called,The tall mountain located at China–Nepal border is called,highest mountain,The tall mountain located at China–Nepal border, Mount Everest,0.1397607922554016,0.008074554614722729,0.006226648110896349,0.0075787995010614395,0.006614343263208866,0.004740200005471706,0.005457318853586912,0.005558702629059553,0.007863258011639118,0.0043922970071434975,0.007166478782892227,0.008287071250379086,0.006661221385002136,0.006036213133484125,0.00961922574788332,0.008235707879066467,0.007710917852818966,0.007377259433269501,0.008018829859793186,0.009743819944560528,0.008714879862964153,0.008216526359319687,0.009777725674211979,0.009244676679372787,0.00505393510684371,0.009962214156985283,0.005816737189888954,0.006895152386277914,0.008329500444233418,0.004545719362795353,0.005822313483804464,0.006741947960108519,0.005292901769280434,0.00551352696493268,0.0021596483420580626,0.004363490268588066,0.00711472425609827,0.0036478794645518064,0.007666633464396,0.008792574517428875,0.008625349961221218,0.008126982487738132
49,Kopi luwak is eaten and defecated by,The most expensive coffee in the world is eaten and defecated by,Kopi luwak,The most expensive coffee in the world, civets,0.0010771782835945487,0.0002824936527758837,0.00019934347074013203,0.00021558704611379653,0.00021177882445044816,0.00033539050491526723,0.0002649342641234398,0.00028724264120683074,0.00031279135146178305,0.00023502919066231698,0.0002932693751063198,0.0002133659872924909,0.0003529488167259842,0.000353157811332494,0.00025222328258678317,0.0002413141482975334,0.00032338572782464325,0.00030070572393015027,0.00029842727235518396,0.00039805256528779864,0.0002236938162241131,0.00011541676212800667,0.0003085373027715832,0.00025303702568635345,0.00035209013731218874,0.00025740795535966754,0.00028854317497462034,0.00029318415909074247,0.0002771899162326008,0.00015882705338299274,0.000253403588430956,0.0003290600434411317,0.00028367622871883214,0.00039168831426650286,0.0004646987945307046,0.0003673504979815334,0.0003211097791790962,0.00046413217205554247,0.0002167166821891442,0.0003302502154838294,0.0002936796809080988,0.00028016045689582825
50,Schrodinger's cat is a thought experiment about,Schrodinger's feline laboratory assistant is a thought experiment about,cat,feline laboratory assistant, quantum uncertainty,0.000813607475720346,0.0004296792030800134,0.0003357607638463378,0.00032224279129877687,0.0003099879832006991,0.0003522586775943637,0.0002967960317619145,0.00027994991978630424,0.00030109440558589995,0.0004676261160057038,0.0002818422799464315,0.0003736003127414733,0.00025291371275670826,0.00033069661003537476,0.0002511910570319742,0.0003680307709146291,0.00035314043634571135,0.00027892939397133887,0.0002653860719874501,0.00028170578298158944,0.00027949849027208984,0.0003181553620379418,0.00042026099981740117,0.00024999724701046944,0.0002522564900573343,0.00027259637136012316,0.0003200522914994508,0.0004061786166857928,0.0004517711640801281,0.0008667022921144962,0.0002325257082702592,0.00043088162783533335,0.0004417588352225721,0.0004501959774643183,0.0002835246850736439,0.00022992871527094394,0.0003271380555815995,0.0003882913733832538,0.00032604779698885977,0.0002961494610644877,0.00039702668436802924,0.00024620789918117225
51,Defibrillation can help end cardiac,A dose of electric countershock to the heart can help end cardiac,Defibrillation,A dose of electric countershock to the heart, arrest,0.5109582543373108,0.6063743829727173,0.5928547382354736,0.4561904966831207,0.6265648603439331,0.5776110291481018,0.5355386734008789,0.5449192523956299,0.5949574112892151,0.6816399097442627,0.5054010152816772,0.608857274055481,0.526088297367096,0.4595535695552826,0.546026885509491,0.5664355158805847,0.6135724782943726,0.5942641496658325,0.44427624344825745,0.511441707611084,0.5968734622001648,0.6670027375221252,0.4657776951789856,0.5484563708305359,0.48854854702949524,0.48443812131881714,0.5752642750740051,0.6398088932037354,0.650268018245697,0.6125230193138123,0.5636492371559143,0.48137786984443665,0.5320717692375183,0.5058116316795349,0.5598284006118774,0.41332411766052246,0.5788330435752869,0.5712161064147949,0.46909913420677185,0.6324283480644226,0.6016824841499329,0.40510258078575134
52,A tsunami off the coast of Japan resulted in the nuclear disaster at,A seismic sea wave following an earthquake off the coast of Japan resulted in the nuclear disaster at,tsunami,seismic sea wave following an earthquake, Fukushima Daiichi,0.4223652184009552,0.30859044194221497,0.31327784061431885,0.31448179483413696,0.3090134263038635,0.2799623906612396,0.27159440517425537,0.24901191890239716,0.2739538550376892,0.2558801472187042,0.33331456780433655,0.20963303744792938,0.26394322514533997,0.3104414641857147,0.4028170108795166,0.3011346161365509,0.2622516453266144,0.19699960947036743,0.30408045649528503,0.2635292708873749,0.31680014729499817,0.3293501138687134,0.29937663674354553,0.2947010099887848,0.327668160200119,0.2046107053756714,0.22383439540863037,0.18913306295871735,0.3394874036312103,0.32874366641044617,0.29845187067985535,0.26975569128990173,0.32827550172805786,0.3062143623828888,0.2689487338066101,0.24478507041931152,0.2895491421222687,0.1388556808233261,0.18817849457263947,0.21613778173923492,0.2214512676000595,0.350087970495224
53,John F Kennedy was assassinated by a person named,The 35th president of the United States was assassinated by a person named,John F Kennedy,The 35th president of the United States, Lee Harvey Oswald,0.002885703230276704,0.003317364025861025,0.0029294085688889027,0.002966834232211113,0.0024266508407890797,0.002476268680766225,0.002758581656962633,0.002387549262493849,0.0027018787804991007,0.0018623482901602983,0.00293384469114244,0.0018786207074299455,0.0020678965374827385,0.002571966266259551,0.0037620968651026487,0.003288008738309145,0.002364518353715539,0.00330346473492682,0.0024331165477633476,0.0026430408470332623,0.0028924993239343166,0.002109276596456766,0.00386854843236506,0.003723124973475933,0.003966795280575752,0.0029038984794169664,0.004045954439789057,0.002051409101113677,0.003068659221753478,0.0034463852643966675,0.002978026168420911,0.003743501612916589,0.0022788618225604296,0.002695498988032341,0.0023164390586316586,0.002166676102206111,0.0029811232816427946,0.0019715854432433844,0.004399918485432863,0.0025053229182958603,0.0032756077125668526,0.004129380919039249
54,The best-selling song of Queen is called,"The best-selling song of the band comprised of Brian May, Freddie Mercury, Roger Taylor and John Deacon is called",Queen,"The band comprised of Brian May, Freddie Mercury, Roger Taylor and John Deacon", Bohemian Rhapsody,1.9932682334911078e-05,2.3232916646520607e-05,1.6959113054326735e-05,1.8829119653673843e-05,2.255903928016778e-05,2.214454798377119e-05,2.243754715891555e-05,2.1510797523660585e-05,2.2721473214915022e-05,1.3830653188051656e-05,2.519060217309743e-05,1.7212187231052667e-05,2.716024755500257e-05,2.2005944629199803e-05,1.9327300833538175e-05,2.1295854821801186e-05,1.7577625840203837e-05,2.3855947802076116e-05,1.9805378542514518e-05,2.0000663425889798e-05,2.448972372803837e-05,1.683530535956379e-05,2.8321130230324343e-05,2.532508187869098e-05,2.3385366148431785e-05,1.9732256987481378e-05,2.1163545170566067e-05,2.657667573657818e-05,1.4396879123523831e-05,2.4995491912704892e-05,1.663946568442043e-05,1.8535207345848903e-05,1.989872907870449e-05,2.4384069547522813e-05,1.3652087545779068e-05,2.168992614315357e-05,1.6904812582652085e-05,3.5728586226468906e-05,1.662825161474757e-05,1.756658821250312e-05,1.2834051631216425e-05,1.713097299216315e-05
55,William Thomson did important work in the formulation of the first and second laws of,Lord Kelvin did important work in the formulation of the first and second laws of,William Thomson,Lord Kelvin, thermodynamics,0.35945868492126465,0.8283290863037109,0.7979916334152222,0.8147743344306946,0.8186769485473633,0.7353292107582092,0.7475934624671936,0.8141329884529114,0.8445889949798584,0.6665562987327576,0.8260713219642639,0.7252010703086853,0.8271950483322144,0.7645958065986633,0.7846712470054626,0.8889707326889038,0.7365607023239136,0.7516747713088989,0.6854416728019714,0.727354884147644,0.8641128540039062,0.8106713891029358,0.7532237768173218,0.7720475792884827,0.6569438576698303,0.5860112309455872,0.8107552528381348,0.710505485534668,0.8000254034996033,0.7699233293533325,0.7750906944274902,0.7963374257087708,0.6846423745155334,0.7675577998161316,0.6496549844741821,0.6280450224876404,0.8179728984832764,0.5873737931251526,0.6877731084823608,0.6810705065727234,0.7572111487388611,0.639102041721344
