,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_be,ans_prob_obs_edit_subject_have,ans_prob_obs_edit_subject_do,ans_prob_obs_edit_subject_say,ans_prob_obs_edit_subject_go,ans_prob_obs_edit_subject_get,ans_prob_obs_edit_subject_can,ans_prob_obs_edit_subject_know,ans_prob_obs_edit_subject_will,ans_prob_obs_edit_subject_would,ans_prob_obs_edit_subject_make,ans_prob_obs_edit_subject_think,ans_prob_obs_edit_subject_see,ans_prob_obs_edit_subject_come,ans_prob_obs_edit_subject_take,ans_prob_obs_edit_subject_want,ans_prob_obs_edit_subject_could,ans_prob_obs_edit_subject_look,ans_prob_obs_edit_subject_use,ans_prob_obs_edit_subject_tell,ans_prob_obs_edit_subject_find,ans_prob_obs_edit_subject_give,ans_prob_obs_edit_subject_need,ans_prob_obs_edit_subject_should,ans_prob_obs_edit_subject_work,ans_prob_obs_edit_subject_try,ans_prob_obs_edit_subject_let,ans_prob_obs_edit_subject_call,ans_prob_obs_edit_subject_may,ans_prob_obs_edit_subject_mean,ans_prob_obs_edit_subject_feel,ans_prob_obs_edit_subject_ask,ans_prob_obs_edit_subject_talk,ans_prob_obs_edit_subject_keep,ans_prob_obs_edit_subject_leave,ans_prob_obs_edit_subject_put,ans_prob_obs_edit_subject_like,ans_prob_obs_edit_subject_help,ans_prob_obs_edit_subject_start,ans_prob_obs_edit_subject_become
28,The largest university in Ohio is called The,The largest university in the Buckeye State is called The,Ohio,The Buckeye State, Ohio State University,0.7445741891860962,0.8675699830055237,0.7485771775245667,0.7679377794265747,0.6834327578544617,0.8627080321311951,0.6374587416648865,0.7528241872787476,0.7822379469871521,0.8174278140068054,0.7706937789916992,0.8159781694412231,0.7794336080551147,0.6502144932746887,0.7976455688476562,0.7950584888458252,0.8186562061309814,0.8480024337768555,0.7595071792602539,0.9337437152862549,0.8004562854766846,0.6310502290725708,0.8517846465110779,0.75851970911026,0.7650899887084961,0.8286430239677429,0.8107311725616455,0.7235813140869141,0.6694998741149902,0.8347888588905334,0.6397647857666016,0.8366590738296509,0.8185009956359863,0.8167027831077576,0.6842560768127441,0.7571918964385986,0.7723313570022583,0.7454866170883179,0.7199708223342896,0.8154852986335754,0.855811595916748,0.7012941837310791
29,"Canadians call their $1 coin a ""loonie"" because this type of bird appears on it","Canadians call their $1 coin a ""loonie"" because this type of winged animal appears on it",bird,winged animal, Common Loon,1.6114038317027735e-06,1.1122016303488635e-06,1.1708361853379756e-06,1.534861098662077e-06,1.8953513745145756e-06,1.0560021337369108e-06,7.992888981789292e-07,1.2076004622940673e-06,2.3820930437068455e-06,1.4760319118067855e-06,2.4647179088788107e-06,2.230016434623394e-06,1.3596568351204041e-06,7.661395784452907e-07,2.0985587525501614e-06,1.854720494520734e-06,1.2031958931402187e-06,1.602680185897043e-06,2.293839088451932e-06,1.662572572058707e-06,3.315358299005311e-06,1.392607146044611e-06,2.733817382249981e-06,7.887713309173705e-07,3.4686584058363223e-06,2.880147803807631e-06,1.3690397508980823e-06,6.608211151615251e-06,2.38168763644353e-06,4.283273938199272e-06,7.599234095323482e-07,2.1140269836905645e-06,1.2738008763335529e-06,9.938748917193152e-07,4.45815612692968e-06,1.6844921901792986e-06,9.938205494108843e-07,5.185080453884439e-07,2.0897475678793853e-06,1.275268118661188e-06,1.2313495290072751e-06,3.836433734250022e-06
30,The University of Chicago is located in Chicago neighborhood of,The university with the most Nobel Prizes is located in the Chicago neighborhood of,The University of Chicago,The university with the most Nobel Prizes, Hyde Park,0.06391549110412598,0.05679523944854736,0.025894904509186745,0.07153207063674927,0.0556541308760643,0.07060381025075912,0.04709894210100174,0.045656152069568634,0.042392052710056305,0.0464869923889637,0.048084598034620285,0.050563327968120575,0.05068865418434143,0.028562746942043304,0.07326110452413559,0.03529811650514603,0.05823082849383354,0.02891496941447258,0.054255444556474686,0.04547843337059021,0.07754967361688614,0.04372144490480423,0.03928394988179207,0.07428164035081863,0.03371700644493103,0.03691576048731804,0.04542005807161331,0.04557755962014198,0.0577087476849556,0.06620275974273682,0.03592938184738159,0.06622116267681122,0.054041024297475815,0.040324099361896515,0.03490389138460159,0.05732683464884758,0.048200055956840515,0.08072660118341446,0.07722757756710052,0.053146108984947205,0.0392533540725708,0.02680838480591774
31,"Después de las guerras de independencia hispanoamericanas, Simón Bolívar estableció la nación de la","Después de las guerras de independencia hispanoamericanas, el libertador estableció la nación de la",Simon Bolivar,el libertador, Gran Colombia,0.0003778802929446101,0.0002615385747049004,0.00025655137142166495,0.00017694650159683079,0.00026364781660959125,0.0004176418296992779,0.00021794752683490515,0.00048614791012369096,0.00030998385045677423,0.00018818645912688226,0.00019915620214305818,0.00023899965162854642,0.00017617006960790604,0.00015996860747691244,0.0002265621442347765,0.00024023524019867182,0.00023737252922728658,0.00014043859846424311,0.00022723419533576816,0.0004367455549072474,0.00013543841487262398,0.00033970005461014807,0.0002534625236876309,0.00021743096294812858,0.00023636127298232168,0.0003994897997472435,0.00037142139626666903,0.00022869389795232564,0.0001756377751007676,0.0002084135776385665,0.00031842751195654273,0.00021709421707782894,0.0001223625149577856,0.0003463601169642061,0.00021362907136790454,0.00026218840503133833,0.00025215986534021795,0.0003774570068344474,0.00020480934472288936,0.00018311264284420758,0.0002762798103503883,0.00012637506006285548
32,Bill Gates was born in the city of,The founder of Microsoft was born in the city of,Bill Gates,The founder of Microsoft, Seattle,0.0936848372220993,0.009152436628937721,0.004521522205322981,0.004839812405407429,0.006419019307941198,0.022404145449399948,0.002698757452890277,0.007187923416495323,0.008854947052896023,0.015583702363073826,0.003324191551655531,0.005834605544805527,0.005914796609431505,0.0031447524670511484,0.004158619325608015,0.005842288956046104,0.0033532658126205206,0.00501650758087635,0.0057540456764400005,0.0038219024427235126,0.003510688431560993,0.003316938877105713,0.004033880308270454,0.005561848171055317,0.025534091517329216,0.007487485650926828,0.003480037208646536,0.0033931825309991837,0.0027441843412816525,0.0061297169886529446,0.011862576939165592,0.007947517558932304,0.00514770345762372,0.006951173767447472,0.007018679287284613,0.005480707623064518,0.004205144010484219,0.003149495692923665,0.013279085978865623,0.008835980668663979,0.004813173320144415,0.0026953143533319235
33,Nelson Mandela brought an end to,The first president of South Africa brought an end to,Nelson Mandela,The first president of South Africa, Apartheid,0.015482199378311634,0.009966002777218819,0.0031340920832008123,0.012277589179575443,0.010606935247778893,0.004879033658653498,0.006588740274310112,0.005770329385995865,0.014313952997326851,0.012331151403486729,0.012810618616640568,0.013535819947719574,0.010316011495888233,0.015538395382463932,0.007139222696423531,0.009333939291536808,0.010383308865129948,0.006922542583197355,0.007981019094586372,0.005349720828235149,0.006893970537930727,0.00763960974290967,0.0087504331022501,0.010885960422456264,0.014154323376715183,0.009216438978910446,0.006566599477082491,0.006149732507765293,0.007993402890861034,0.007562496233731508,0.007474785204976797,0.013976733200252056,0.013692582026124,0.006324100773781538,0.007585768122226,0.009194137528538704,0.00852460227906704,0.011962786316871643,0.00788621325045824,0.010617840103805065,0.006883162539452314,0.002877964172512293
34,Abraham Lincoln issued an executive order famously known as the,The 16th president of the United States issued an executive order famously known as the,Abraham Lincoln,The 16th president of the United States, Emancipation Proclamation,0.5642232894897461,0.008948111906647682,0.0026303257327526808,0.021744780242443085,0.003713376121595502,0.0041274139657616615,0.012024742551147938,0.0035994926001876593,0.0036544851027429104,0.011795924976468086,0.031321730464696884,0.016767509281635284,0.0028584194369614124,0.03803088515996933,0.006969044916331768,0.008100050501525402,0.007275762502104044,0.007788739167153835,0.007314625661820173,0.0022927052341401577,0.017440734431147575,0.0067488690838217735,0.009837792254984379,0.011971349827945232,0.045761045068502426,0.040560659021139145,0.004687153734266758,0.01881551556289196,0.011549885384738445,0.011857082135975361,0.0034145426470786333,0.014663862064480782,0.006548180710524321,0.020032579079270363,0.02076009102165699,0.01058593112975359,0.01359883788973093,0.012048047035932541,0.010106046684086323,0.06350189447402954,0.01289757713675499,0.0028268087189644575
35,The name of Texas' dominating political party is,The name of the Lone Star State's dominating political party is,Texas',Lone Star State's, Republican,0.0016194165218621492,0.0026144669391214848,0.003261297009885311,0.002989500295370817,0.005151853896677494,0.0028325263410806656,0.0022290584165602922,0.002027912298217416,0.0014284601202234626,0.005564748775213957,0.0020415063481777906,0.00288604199886322,0.005038523115217686,0.0024475837126374245,0.0009805409936234355,0.0015786595176905394,0.002074207877740264,0.002112459857016802,0.0017598418053239584,0.003403735812753439,0.002184503013268113,0.002090668072924018,0.004319024737924337,0.0012619311455637217,0.00246316846460104,0.001410194206982851,0.003152885939925909,0.002699853153899312,0.002058879006654024,0.0038642361760139465,0.0005469954339787364,0.0008023515110835433,0.00079615309368819,0.0016149120638146996,0.008548288606107235,0.0017171328654512763,0.001644298667088151,0.00026445018011145294,0.0015410383930429816,0.0007690193015150726,0.0032358013559132814,0.0015517761930823326
36,Russia is mostly located on the continent of,The largest country in the world is mostly located on the continent of,Russia,The largest country in the world, Asia,0.28287118673324585,0.19139577448368073,0.06988475471735,0.2429926097393036,0.1732819527387619,0.1359550654888153,0.12361043691635132,0.19984500110149384,0.1674679070711136,0.17394393682479858,0.16867855191230774,0.14111533761024475,0.11728595197200775,0.19918698072433472,0.12265534698963165,0.09451965987682343,0.1891169250011444,0.23076793551445007,0.12865936756134033,0.10874909907579422,0.20359769463539124,0.11553659290075302,0.20019343495368958,0.129094660282135,0.14362727105617523,0.1837763637304306,0.12068150192499161,0.2713868319988251,0.075847327709198,0.16208592057228088,0.13559490442276,0.08395364135503769,0.13509580492973328,0.27106329798698425,0.1933504194021225,0.1569015234708786,0.14972364902496338,0.24256183207035065,0.16833461821079254,0.19947311282157898,0.20842601358890533,0.14579029381275177
37,Steve Jobs' father was from the country of,The founder of Apple's father was from the country of,Steve Jobs',The founder of Apple's, Syria,0.0013952578883618116,0.002460734685882926,0.007630037143826485,0.0019366886699572206,0.0033461758866906166,0.0047716968692839146,0.0024117091670632362,0.002316740807145834,0.0037425446789711714,0.003605354344472289,0.0031762344297021627,0.0026544989086687565,0.0025527409743517637,0.003995888866484165,0.002933185314759612,0.0017070994945243,0.001458592596463859,0.0022377341520041227,0.003094178158789873,0.003577339695766568,0.002625390188768506,0.0024201946798712015,0.00222889706492424,0.0019097188487648964,0.0015181612689048052,0.00254564150236547,0.002287772251293063,0.0022460122127085924,0.003111473051831126,0.003575994400307536,0.003256856231018901,0.004328693728893995,0.0031050043180584908,0.002281583147123456,0.0017451849998906255,0.0020190966315567493,0.0017687559593468904,0.0051198359578847885,0.003320159390568733,0.003573105437681079,0.004834868013858795,0.01193290762603283
38,J.R.R. Tolkien was afraid of,"The author of ""The Lord of The Rings"" was afraid of",J.R.R. Tolkien,"The author of ""The Lord of The Rings""", spiders,0.0256805419921875,0.012151693925261497,0.01329771988093853,0.012529912404716015,0.013049558736383915,0.013419982977211475,0.010180821642279625,0.013005715794861317,0.005527736619114876,0.00973569881170988,0.004645352717489004,0.009929319843649864,0.006790089886635542,0.006665837485343218,0.009629609994590282,0.010746033862233162,0.005145838018506765,0.004635035526007414,0.006209722254425287,0.014884063974022865,0.006187640596181154,0.003655323525890708,0.008600695058703423,0.004598944913595915,0.0029040826484560966,0.012759351171553135,0.0046463776379823685,0.006527517456561327,0.005265894811600447,0.007074772845953703,0.02088996022939682,0.006739668548107147,0.0063941399566829205,0.00507724704220891,0.028639717027544975,0.009170722216367722,0.0047803823836147785,0.00841649528592825,0.015600600279867649,0.010611031204462051,0.012049275450408459,0.010918972082436085
39,Argonne National Laboratory conducted pioneering research on,The U.S.'s first national laboratory conducted pioneering research on,Argonne National Laboratory ,The U.S.'s first national laboratory, nuclear energy,0.01713889092206955,0.041291117668151855,0.010568001307547092,0.04915996640920639,0.023402953520417213,0.010094249621033669,0.01938924565911293,0.020874058827757835,0.023085813969373703,0.04316394031047821,0.03246501833200455,0.048317741602659225,0.025984497740864754,0.018825456500053406,0.0326017327606678,0.014325886033475399,0.019160736352205276,0.01771937496960163,0.030658844858407974,0.04832419753074646,0.022848766297101974,0.0164783988147974,0.024510717019438744,0.02419605292379856,0.0721185952425003,0.022859182208776474,0.04191239923238754,0.02126353047788143,0.008002120070159435,0.017405671998858452,0.02558906190097332,0.007756906095892191,0.029556402936577797,0.03143278881907463,0.015288821421563625,0.03521347418427467,0.01823117956519127,0.04388683661818504,0.04098301753401756,0.02157686837017536,0.02297179214656353,0.008192869834601879
40,"For 25 years, the Sears Tower was the world's","For 25 years, the world's tallest building in 1973 was the world's",Sears Tower,world's tallest building in 1973, tallest building,0.8578641414642334,0.7496615648269653,0.6881262063980103,0.8495416641235352,0.7887932062149048,0.862033486366272,0.8075335025787354,0.8133977055549622,0.7373533844947815,0.7068681716918945,0.8206281065940857,0.7545301914215088,0.761199414730072,0.7053513526916504,0.8386091589927673,0.8354834318161011,0.7732142806053162,0.7978647351264954,0.7415425777435303,0.8727413415908813,0.8668233156204224,0.7593757510185242,0.6791206002235413,0.6920939683914185,0.7785969376564026,0.8114796280860901,0.9017696976661682,0.8250489234924316,0.715018630027771,0.8168126344680786,0.8093029260635376,0.770092248916626,0.7620099782943726,0.9145005941390991,0.7241645455360413,0.8140143752098083,0.7184305191040039,0.7452662587165833,0.7176839113235474,0.7719367146492004,0.852691650390625,0.7562543749809265
41,French is the official language of a Canadian province called,A romance language is the official language of a Canadian province called,French,A romance language, Quebec,0.5312038064002991,0.10876207053661346,0.09823640435934067,0.09349263459444046,0.07954096794128418,0.05670752376317978,0.14865079522132874,0.07688424736261368,0.14595577120780945,0.09147326648235321,0.07721863687038422,0.12670840322971344,0.13337594270706177,0.11926254630088806,0.1711086481809616,0.07364623993635178,0.11596228927373886,0.09195616841316223,0.08942214399576187,0.13460509479045868,0.1529499590396881,0.08608762919902802,0.07556639611721039,0.0785486102104187,0.07650221139192581,0.12174942344427109,0.07299796491861343,0.07488171756267548,0.12508158385753632,0.0691152885556221,0.10592880100011826,0.03633611649274826,0.16714610159397125,0.12175942212343216,0.11515513062477112,0.07239693403244019,0.2069391906261444,0.13178154826164246,0.15908102691173553,0.0971575379371643,0.08707718551158905,0.11764601618051529
42,Cain murdered a person named,Adam and Eve's eldest son murdered a person named,Cain,Adam and Eve's eldest son, Abel,0.002444321056827903,0.0022951888386160135,0.003333808621391654,0.0030827298760414124,0.004041046369820833,0.002017588820308447,0.001569979009218514,0.0029610979836434126,0.0008824693504720926,0.0007451880373992026,0.0010106861591339111,0.00400910060852766,0.0030260877683758736,0.0012420846614986658,0.019519899040460587,0.002433948451653123,0.0019815671257674694,0.0007589185843244195,0.0013766660122200847,0.0010861509945243597,0.005354513414204121,0.0030021790880709887,0.002017189748585224,0.0020192803349345922,0.0010495774913579226,0.002014503348618746,0.0007336755516007543,0.003579166019335389,0.0025830394588410854,0.0053650448098778725,0.0017960902769118547,0.0013480420457199216,0.00315093738026917,0.0027552335523068905,0.0016021168557927012,0.0013091372093185782,0.001371078658849001,0.001620548777282238,0.005983350332826376,0.0017447123536840081,0.0050534438341856,0.001192327355965972
43,Napoleon was famously defeated at The Battle of,The Corsican-born leader of the French Republic was famously defeated at The Battle of,Napoleon,The Corsican-born leader of the French Republic, Waterloo,0.6233236789703369,0.42811810970306396,0.2812556326389313,0.46066397428512573,0.2672625482082367,0.2788205146789551,0.46304526925086975,0.29321709275245667,0.273203581571579,0.16593360900878906,0.2737469971179962,0.3539697825908661,0.5227369070053101,0.3097672164440155,0.3628917932510376,0.11206385493278503,0.43129536509513855,0.40453609824180603,0.4649081826210022,0.27708736062049866,0.1931835114955902,0.20707017183303833,0.28604575991630554,0.4706401824951172,0.21374616026878357,0.33778494596481323,0.3990330398082733,0.27251970767974854,0.2064046412706375,0.1806654930114746,0.22272439301013947,0.33046790957450867,0.27274999022483826,0.24944114685058594,0.24374015629291534,0.25255143642425537,0.22870951890945435,0.32380902767181396,0.20581164956092834,0.5841715931892395,0.14042405784130096,0.12972836196422577
44,Quinine forms a medication used to treat an illness called,Extract from the bark of the cinchona tree forms a medication used to treat an illness called,Quinine,Extract from the bark of the cinchona tree, malaria,0.1652836948633194,0.007013880182057619,0.010060683824121952,0.011108767241239548,0.00814690999686718,0.0030376757495105267,0.004470855463296175,0.010421696119010448,0.006799548398703337,0.007050525397062302,0.008817395195364952,0.011250277981162071,0.010180915705859661,0.007180450949817896,0.016594409942626953,0.011202691122889519,0.011074364185333252,0.007744711823761463,0.0066468012519180775,0.0063399444334208965,0.011689011007547379,0.006541610229760408,0.0029899626970291138,0.0035399100743234158,0.013733883388340473,0.009819871746003628,0.005280656740069389,0.010351765900850296,0.006905482150614262,0.0033981259912252426,0.00964558869600296,0.008569379337131977,0.0063057588413357735,0.0033038516994565725,0.0035812240093946457,0.007909500040113926,0.010454986244440079,0.02164512127637863,0.010175082832574844,0.0072744376957416534,0.01230793446302414,0.004207701422274113
45,Hadrian built a wall in the province of,The successor to Antoninus Pius built a wall in the province of,Hadrian,The successor to Antoninus Pius built a wall across, Britannia,0.018240557983517647,0.005427954252809286,0.0024785140994936228,0.005497012287378311,0.0030900954734534025,0.0016808861400932074,0.0036079867277294397,0.004107241053134203,0.006101707927882671,0.005046394187957048,0.004367161076515913,0.00485645979642868,0.0051339175552129745,0.003996842075139284,0.003976883832365274,0.00725849624723196,0.006014802493155003,0.004980194382369518,0.006440065801143646,0.004017493221908808,0.0040837000124156475,0.006732312496751547,0.005212611984461546,0.005324434023350477,0.004478457849472761,0.005850349087268114,0.006552678998559713,0.006687897257506847,0.005765201523900032,0.004758468829095364,0.001799674704670906,0.004116909112781286,0.006041964516043663,0.003770634764805436,0.00283079338259995,0.006456681992858648,0.006221661809831858,0.006364039611071348,0.006004785653203726,0.0031998788472265005,0.004617472179234028,0.0023293201811611652
46,D-Day took place on the beaches of,The largest seaborne invasion in history took place on the beaches of,D-Day,The largest seaborne invasion in history, Normandy,0.8201738595962524,0.061434172093868256,0.003799033584073186,0.046021685004234314,0.04993630573153496,0.0840318351984024,0.06399128586053848,0.03439579904079437,0.043770261108875275,0.04916183277964592,0.04069928079843521,0.06348371505737305,0.028959151357412338,0.08929920196533203,0.09214095026254654,0.03855794295668602,0.046053364872932434,0.037559375166893005,0.04213565215468407,0.015945347025990486,0.025819765403866768,0.016414150595664978,0.040947433561086655,0.04214715212583542,0.07567311823368073,0.07449538260698318,0.07281136512756348,0.062483783811330795,0.025365840643644333,0.015415797010064125,0.055580005049705505,0.07477130740880966,0.11200618743896484,0.04041022062301636,0.014298464171588421,0.04000253602862358,0.025022925809025764,0.07975231856107712,0.023664556443691254,0.059575922787189484,0.02835816890001297,0.0013153416803106666
47,The melting point of water is zero degrees,The melting point of dihydrogen monoxide is zero degrees,water,dihydrogen monoxide, Celsius,0.5698561072349548,0.40658703446388245,0.49631378054618835,0.4612380266189575,0.3828035891056061,0.38964587450027466,0.33867454528808594,0.43918052315711975,0.40021321177482605,0.385254830121994,0.46070313453674316,0.4614763855934143,0.5084922313690186,0.3545233905315399,0.45981845259666443,0.40617382526397705,0.30483442544937134,0.4592944085597992,0.42103704810142517,0.34339773654937744,0.4478195607662201,0.4982987940311432,0.4369751214981079,0.40654614567756653,0.432782918214798,0.3726939260959625,0.4718640148639679,0.4074125587940216,0.4594215154647827,0.6173508763313293,0.40736445784568787,0.4025101661682129,0.2610614597797394,0.368703693151474,0.4214167892932892,0.4482085704803467,0.5149520039558411,0.4635077118873596,0.42805981636047363,0.470824271440506,0.40728306770324707,0.5566601753234863
48,The highest mountain of the world is called,The tall mountain located at China–Nepal border is called,highest mountain,The tall mountain located at China–Nepal border, Mount Everest,0.279843270778656,0.04213012382388115,0.03117109090089798,0.03699340671300888,0.024848416447639465,0.027553364634513855,0.027755560353398323,0.02298656478524208,0.03093634732067585,0.03847890347242355,0.025917721912264824,0.04498656839132309,0.054124027490615845,0.043451130390167236,0.021417543292045593,0.02264881134033203,0.030102316290140152,0.03149452805519104,0.05764288082718849,0.04907554015517235,0.02438385598361492,0.020055368542671204,0.028269169852137566,0.030775945633649826,0.024031825363636017,0.03654755279421806,0.031025609001517296,0.042888861149549484,0.01597343571484089,0.02837691642343998,0.02759953960776329,0.02594214305281639,0.0600564181804657,0.021838422864675522,0.03306752070784569,0.030295690521597862,0.019547121599316597,0.021243153139948845,0.03377824276685715,0.022853873670101166,0.06185106560587883,0.033673468977212906
49,Kopi luwak is eaten and defecated by,The most expensive coffee in the world is eaten and defecated by,Kopi luwak,The most expensive coffee in the world, civets,0.0009550867252983153,0.0016671593766659498,0.002851234283298254,0.0013325972249731421,0.0009395312517881393,0.002585036214441061,0.001832223148085177,0.001468847505748272,0.00032943987753242254,0.0009572575218044221,0.001182669890113175,0.0028461096808314323,0.00034540839260444045,0.0023598712868988514,0.0009322856785729527,0.0004804404452443123,0.001576866488903761,0.0007681329152546823,0.002396944910287857,0.0005426570423878729,0.0006141919293440878,0.001793348928913474,0.0015250117285177112,0.0006641246727667749,0.0004055636818520725,0.0004030998097732663,0.0013434035936370492,0.002325531095266342,0.0008930109324865043,0.003592141903936863,0.00039327607373706996,0.0013486096868291497,0.0012178673641756177,0.0005738184554502368,0.0015315880300477147,0.0005644996999762952,0.0009607693064026535,0.00048553055967204273,0.004903513938188553,0.0008287490345537663,0.0016605580458417535,0.0026479794178158045
50,Schrodinger's cat is a thought experiment about,Schrodinger's feline laboratory assistant is a thought experiment about,cat,feline laboratory assistant, quantum uncertainty,0.08473466336727142,0.004835410509258509,0.007863255217671394,0.005181722808629274,0.004740995820611715,0.0041144657880067825,0.0030666121747344732,0.00307849352248013,0.0018984245834872127,0.005794676020741463,0.0036927382461726665,0.0054148901253938675,0.0034368198830634356,0.0025118167977780104,0.0057764542289078236,0.007427245378494263,0.007358931470662355,0.0020345929078757763,0.0028192284516990185,0.0033716021571308374,0.003046791534870863,0.005997727625072002,0.0027088052593171597,0.004927594214677811,0.0033016102388501167,0.006731468252837658,0.003145345486700535,0.004534369800239801,0.002667857799679041,0.0039628492668271065,0.004152999259531498,0.0011157520348206162,0.001617280300706625,0.004873412661254406,0.009587781503796577,0.002970264293253422,0.004828791134059429,0.004473555367439985,0.0038548558950424194,0.0067324209958314896,0.0019061597995460033,0.012208529748022556
51,Defibrillation can help end cardiac,A dose of electric countershock to the heart can help end cardiac,Defibrillation,A dose of electric countershock to the heart, arrest,0.9097620844841003,0.7353805899620056,0.6150057911872864,0.5136800408363342,0.5367239117622375,0.7776468396186829,0.6671587824821472,0.550876259803772,0.7280307412147522,0.7207897305488586,0.6349071264266968,0.7562592625617981,0.592519998550415,0.7440494298934937,0.725780189037323,0.6074995398521423,0.714911162853241,0.5342639684677124,0.7626351714134216,0.34195050597190857,0.7222263216972351,0.7827728986740112,0.6080297827720642,0.7409327030181885,0.7395868301391602,0.7456157803535461,0.6199139356613159,0.7594995498657227,0.5692042112350464,0.7932059168815613,0.7273772358894348,0.6533262133598328,0.4569854736328125,0.5284773707389832,0.5952556729316711,0.6830180883407593,0.7277775406837463,0.7802563905715942,0.6024308800697327,0.47761401534080505,0.6338197588920593,0.25118595361709595
52,A tsunami off the coast of Japan resulted in the nuclear disaster at,A seismic sea wave following an earthquake off the coast of Japan resulted in the nuclear disaster at,tsunami,seismic sea wave following an earthquake, Fukushima Daiichi,0.4307466447353363,0.3672288954257965,0.38582730293273926,0.41300615668296814,0.655714750289917,0.17661836743354797,0.3750477731227875,0.4164094924926758,0.4316636025905609,0.3789680004119873,0.38930821418762207,0.3463369905948639,0.4482482373714447,0.27390560507774353,0.5262805819511414,0.48172396421432495,0.5210729241371155,0.3799463212490082,0.42787501215934753,0.2904678285121918,0.5039997696876526,0.5883103609085083,0.3879223167896271,0.48136720061302185,0.39952948689460754,0.32833442091941833,0.35573792457580566,0.3339787423610687,0.5014439821243286,0.4882236421108246,0.4520230293273926,0.5515447854995728,0.42776551842689514,0.4251890182495117,0.5615844130516052,0.342194139957428,0.40760406851768494,0.5393707752227783,0.3801206052303314,0.5996187329292297,0.5680831074714661,0.6570255756378174
53,John F Kennedy was assassinated by a person named,The 35th president of the United States was assassinated by a person named,John F Kennedy,The 35th president of the United States, Lee Harvey Oswald,0.5908569693565369,0.0791441798210144,0.021974721923470497,0.11341526359319687,0.08446124941110611,0.02233271859586239,0.03902636095881462,0.052282266318798065,0.026137487962841988,0.10123568028211594,0.0580097921192646,0.11096329241991043,0.08049903064966202,0.08671407401561737,0.05383738502860069,0.0855102613568306,0.04715760052204132,0.13516071438789368,0.1048203855752945,0.0237802192568779,0.1173548474907875,0.021914029493927956,0.0926336720585823,0.062141530215740204,0.1480633169412613,0.116452656686306,0.07987727969884872,0.09940279275178909,0.0840258002281189,0.038171399384737015,0.04320409521460533,0.07021985948085785,0.06683908402919769,0.11766853928565979,0.04566999524831772,0.09582182765007019,0.03148987516760826,0.14984294772148132,0.05583485960960388,0.06809913367033005,0.08762738853693008,0.009605596773326397
54,The best-selling song of Queen is called,"The best-selling song of the band comprised of Brian May, Freddie Mercury, Roger Taylor and John Deacon is called",Queen,"The band comprised of Brian May, Freddie Mercury, Roger Taylor and John Deacon", Bohemian Rhapsody,0.011992069892585278,0.0017238990403711796,0.000500617315992713,0.001935470150783658,0.0010546514531597495,0.0007800134480930865,0.0013653123751282692,0.002256606938317418,0.001321823918260634,0.0018268782878294587,0.0010071919532492757,0.0017029946902766824,0.0018547037616372108,0.0006613346631638706,0.0016606914578005672,0.002368679502978921,0.0009811902418732643,0.001842057565227151,0.0016115796752274036,0.0015045483596622944,0.0010148889850825071,0.0006258359062485397,0.0014321733033284545,0.0012103163171559572,0.002063554944470525,0.002080315025523305,0.0009147577220574021,0.0020359326153993607,0.0009073201799765229,0.0007534674950875342,0.0014283371856436133,0.0010024156654253602,0.0023804123047739267,0.001589148654602468,0.0007133283652365208,0.0020266673527657986,0.0012340536341071129,0.0010100736981257796,0.0017807433614507318,0.0011086377780884504,0.0025212897453457117,0.0013021710328757763
55,William Thomson did important work in the formulation of the first and second laws of,Lord Kelvin did important work in the formulation of the first and second laws of,William Thomson,Lord Kelvin, thermodynamics,0.9473423957824707,0.9741985201835632,0.9733448624610901,0.9779676198959351,0.9601663947105408,0.9857872724533081,0.9609301686286926,0.9469028115272522,0.9447436928749084,0.9818640947341919,0.9627842307090759,0.9660587906837463,0.9644454717636108,0.9682508707046509,0.9824689626693726,0.9477131366729736,0.9609004259109497,0.9328571557998657,0.9542251825332642,0.9597392678260803,0.9414904117584229,0.9738077521324158,0.9738777279853821,0.962073802947998,0.969376266002655,0.9609510898590088,0.9434992074966431,0.9523325562477112,0.9566136002540588,0.9593048691749573,0.9471694231033325,0.9490823745727539,0.9188938736915588,0.9637446403503418,0.9782166481018066,0.9522050023078918,0.9573616981506348,0.9768450260162354,0.9663859605789185,0.9538818597793579,0.9714009761810303,0.9573276042938232
56,The real name of the actor and rapper Will Smith is,The real name of the actor and rapper The Fresh Prince is,Will Smith,The Fresh Prince, Willard Carroll Smith II,0.15821732580661774,0.004118630196899176,0.004156941547989845,0.0037898279260843992,0.0021055929828435183,0.004573930520564318,0.0037182746455073357,0.0034231729805469513,0.0036026693414896727,0.006868700496852398,0.0075977458618581295,0.005301683209836483,0.003184286877512932,0.002322620712220669,0.0033070039935410023,0.0016914565348997712,0.002835240215063095,0.0029762452468276024,0.0032630751375108957,0.0044127278961241245,0.004114553797990084,0.0024417773820459843,0.005932381842285395,0.0027944506146013737,0.0037337776739150286,0.004585787188261747,0.005952449049800634,0.0033612605184316635,0.0028582927770912647,0.0032130193430930376,0.0012944648042321205,0.003700318280607462,0.002693086862564087,0.0037377651315182447,0.0018705003894865513,0.0027034850791096687,0.002044500783085823,0.0009689491125755012,0.0026706343051046133,0.0027745612896978855,0.004178652074187994,0.002890815259888768
