,Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_other,ans_prob_obs_edit_subject_good,ans_prob_obs_edit_subject_new,ans_prob_obs_edit_subject_great,ans_prob_obs_edit_subject_big,ans_prob_obs_edit_subject_high,ans_prob_obs_edit_subject_old,ans_prob_obs_edit_subject_bad,ans_prob_obs_edit_subject_different,ans_prob_obs_edit_subject_american,ans_prob_obs_edit_subject_little,ans_prob_obs_edit_subject_sure,ans_prob_obs_edit_subject_small,ans_prob_obs_edit_subject_right,ans_prob_obs_edit_subject_large,ans_prob_obs_edit_subject_real,ans_prob_obs_edit_subject_best,ans_prob_obs_edit_subject_long,ans_prob_obs_edit_subject_young,ans_prob_obs_edit_subject_important,ans_prob_obs_edit_subject_only,ans_prob_obs_edit_subject_national,ans_prob_obs_edit_subject_black,ans_prob_obs_edit_subject_social,ans_prob_obs_edit_subject_able,ans_prob_obs_edit_subject_political,ans_prob_obs_edit_subject_public,ans_prob_obs_edit_subject_white,ans_prob_obs_edit_subject_better,ans_prob_obs_edit_subject_late,ans_prob_obs_edit_subject_free,ans_prob_obs_edit_subject_sorry,ans_prob_obs_edit_subject_low,ans_prob_obs_edit_subject_human,ans_prob_obs_edit_subject_TRUE,ans_prob_obs_edit_subject_whole,ans_prob_obs_edit_subject_easy,ans_prob_obs_edit_subject_hard,ans_prob_obs_edit_subject_early,ans_prob_obs_edit_subject_possible
162,162,"The date of death of Christian I, Duke of Saxe-Merseburg is","The date of death of the father of Philipp, Duke of Saxe-Merseburg-Lauchstädt is","Christian I, Duke of Saxe-Merseburg","the father of Philipp, Duke of Saxe-Merseburg-Lauchstädt", 18 October 1691,0.00462575675919652,0.0028341184370219707,0.001927296631038189,0.00639656325802207,0.0017816562904044986,0.0033962505403906107,0.0036315927281975746,0.004888232797384262,0.004620632156729698,0.005534349009394646,0.003034030320122838,0.036250557750463486,0.0021632849238812923,0.0056640589609742165,0.0016005515353754163,0.0018724881811067462,0.002495414111763239,0.003294364782050252,0.002493034116923809,0.0006371909403242171,0.0013251969357952476,0.0020607246551662683,0.0057391636073589325,0.002302281791344285,0.004135013557970524,0.0025081709027290344,0.0032299025915563107,0.002708819229155779,0.001946476404555142,0.0023732574190944433,0.0018481869483366609,0.0030863420106470585,0.005069364793598652,0.0028550352435559034,0.004035524092614651,0.0017680488526821136,0.005433753598481417,0.00697534903883934,0.004573723766952753,0.0015691261505708098,0.0033157498110085726,0.004798256792128086
163,163,The place of death of Henri Jeanson is,The place of death of the director of Lady Paname is,Henri Jeanson,the director of Lady Paname, Équemauville,2.9360876396822277e-06,1.863011902969447e-06,1.4788072348892456e-06,7.583308274661249e-07,4.312114754156937e-07,1.922641786222812e-06,8.440965757472441e-07,2.909306658693822e-06,9.744524049892789e-07,5.582588528341148e-06,4.0468111706104537e-07,7.50674371374771e-06,7.771048444737971e-07,3.144289848933113e-06,1.019706701299583e-06,1.8255252598464722e-06,9.859116971711046e-07,3.3949957014556276e-06,3.982139332947554e-06,3.802197454660927e-07,3.4197302056782064e-07,1.2310974852880463e-06,5.969321591692278e-06,6.650158752563584e-07,1.1229856227146229e-06,1.0399218126622145e-06,1.1413190804887563e-05,2.2907249785930617e-07,2.144956397387432e-06,1.843379777710652e-06,2.7537160462998145e-07,9.078259495254315e-07,1.1626630112004932e-06,4.4674396804111893e-07,4.745977548736846e-06,5.645368332807266e-07,5.516385044757044e-06,2.463707460265141e-06,2.9724133128183894e-06,3.3486767279100604e-06,3.1414623435921385e-07,1.391688329022145e-06
164,164,The country of UBM plc is,The country of the publisher of Game Developer is,UBM plc,the publisher of Game Developer, British,0.0001167765076388605,7.720994472038001e-05,8.806538971839473e-05,0.00015684770187363029,0.0001733407552819699,0.00018262707453686744,6.402438157238066e-05,0.00013423858035821468,0.00028590482543222606,9.897509153233841e-05,0.00025727893807925284,0.00012296243221499026,8.309226541314274e-05,9.525963105261326e-05,8.601236186223105e-05,0.00019958213670179248,0.0001081255468307063,5.517450699699111e-05,6.245619442779571e-05,6.566818774444982e-05,0.00013747400953434408,0.00018601358169689775,0.00015125673962756991,0.00014915355131961405,5.9797497669933364e-05,0.00025975247262977064,0.00039348576683551073,0.00015044388419482857,0.00018266441475134343,0.00019971260917373002,0.0001785890490282327,0.00013092078734189272,0.00010517173359403387,0.0001725440233713016,0.00020873248286079615,5.9494741435628384e-05,8.454803173663095e-05,0.00010644341818988323,9.031163062900305e-05,9.228139970218763e-05,0.00019981744117103517,4.925020402879454e-05
165,165,The place of death of Wallace MacDonald is,The place of death of the director of Free Lips is,Wallace MacDonald,the director of Free Lips, Santa Barbara,2.851535646186676e-05,8.631799573777243e-05,3.609706982388161e-05,5.844427869305946e-05,1.2351450095593464e-05,0.00011088847531937063,1.4694652236357797e-05,0.00012524836347438395,1.898389746202156e-05,0.00011322020145598799,4.474696652323473e-06,0.00021808536257594824,1.5716708730906248e-05,0.00010835836292244494,2.7743935788748786e-05,2.6365665689809248e-05,2.6356266971561126e-05,8.184963371604681e-05,7.723970338702202e-05,1.2394448276609182e-05,1.621794217498973e-05,2.3272021280718036e-05,0.00017839974316302687,2.148625389963854e-05,3.545919753378257e-05,2.3053959012031555e-05,0.00013005765504203737,5.312280336511321e-06,5.7833571190712973e-05,7.63804855523631e-05,7.3795808930299245e-06,6.841356662334874e-05,4.6884561015758663e-05,1.5124006495170761e-05,0.00011318919132463634,3.389468110981397e-05,2.8841530365752988e-05,3.078221561736427e-05,0.00010594261402729899,7.856039155740291e-05,1.7372694856021553e-05,1.4604619536839891e-05
166,166,The place of birth of Eduardo De Filippo is,The place of birth of the director of Fortunella is,Eduardo De Filippo,the director of Fortunella, Neapolitan,0.0002361620427109301,0.0006359759136103094,0.00032803695648908615,0.0008129565976560116,0.00028443982591852546,0.0004145898565184325,0.0004769324150402099,0.0008440600940957665,0.0005569214699789882,0.0006693594623357058,0.00012922566384077072,0.00047361257020384073,0.0004288319905754179,0.0005926727899350226,0.0004934989265166223,0.0006775145302526653,0.00036834910861216486,0.0005249017849564552,0.0006780460244044662,0.0003395404201000929,0.00014541660493705422,0.0006112463306635618,0.0008290684199891984,0.0002876912185456604,0.00024859997211024165,0.0004471921129152179,0.0010383750777691603,0.0001920745853567496,0.0006986177177168429,0.00039039418334141374,0.00017579835548531264,0.00068010448012501,0.0007336948765441775,0.0004685513849835843,0.000738541770260781,0.0002553810481913388,0.00033503418671898544,0.0007564540719613433,0.0008007800788618624,0.0005054411012679338,0.00025733630172908306,0.00025004579219967127
167,167,The employer of Olivier Weber is,The employer of the director of Cursed for Gold is,Olivier Weber,the director of Cursed for Gold, Institut d'études politiques de Paris,6.267673029469734e-07,4.841011786993477e-07,2.000192580453586e-06,4.5662213210562186e-07,5.263746061245911e-07,8.138828775372531e-07,3.476870347185468e-07,6.151696538836404e-07,4.951415348841692e-07,7.052258297335356e-07,5.762659043284657e-07,1.2836903806601185e-07,9.947590342562762e-07,4.507486153215723e-07,4.061761842422129e-07,1.4749909951206064e-06,3.833009429854428e-07,3.0504773462780577e-07,8.246278753176739e-07,3.872613092426036e-07,8.102718425107014e-07,6.886696723995556e-07,8.35601440485334e-07,1.041233758769522e-06,2.07917494776666e-07,1.1792387795139803e-06,1.2812777185899904e-06,6.861833412585838e-07,6.79462516472995e-07,1.090986870622146e-06,1.2561865787574789e-06,3.551366773990594e-07,1.6021589317460894e-06,1.4834048442935455e-06,3.727060686742334e-07,2.6288759613635193e-07,3.8275990732472565e-07,6.686401832212141e-08,4.616478292973625e-07,2.6577680500849965e-07,2.344377207919024e-07,2.5207936005244846e-07
168,168,The country of citizenship of Iván Noel is,The country of citizenship of the composer of Brecha is,Iván Noel,the composer of Brecha, Argentine,4.449967673281208e-05,0.00011623259342741221,4.552738391794264e-05,7.184887363109738e-05,2.90154403046472e-05,0.00011501164408400655,3.446348273428157e-05,0.0001046134129865095,0.00014764827210456133,5.388509089243598e-05,7.145618292270228e-05,0.0002142980374628678,3.6240504414308816e-05,8.990064088720828e-05,3.959285095334053e-05,6.958712765481323e-05,9.193197183776647e-05,5.148396303411573e-05,8.298044849652797e-05,4.3025691411457956e-05,9.46297514019534e-05,9.92197819869034e-05,6.110152753535658e-05,5.889895328436978e-05,4.281240398995578e-05,8.841406088322401e-05,3.882523378706537e-05,6.844146992079914e-05,4.6984245273051783e-05,7.250066119013354e-05,5.182938548387028e-05,0.00020163989393040538,2.956507341878023e-05,0.000129038468003273,5.44417453056667e-05,3.215599281247705e-05,2.4069007849902846e-05,2.3898726340121357e-06,6.948150257812813e-05,7.770925731165335e-05,3.982948692282662e-05,3.9349388316622935e-06
169,169,The employer of Dana Priest is,The employer of the spouse of William Chester Goodfellow is,Dana Priest,the spouse of William Chester Goodfellow, University of Maryland,2.0302219127188437e-05,4.075133620062843e-05,0.00018295385234523565,4.164172787568532e-05,2.4717610358493403e-05,8.436224743491039e-05,6.996127194724977e-05,0.00016789986693765968,4.3179828935535625e-05,0.00015274129691533744,4.768305370816961e-05,9.982621122617275e-06,5.982384755043313e-05,2.3885235350462608e-05,1.6015057553886436e-05,0.00021135283168405294,3.329892206238583e-05,5.286453597364016e-05,4.6758792450418696e-05,1.09177126432769e-05,9.517002763459459e-05,6.543536437675357e-05,0.00010412291885586455,9.81730263447389e-05,2.167437742173206e-05,3.36863195116166e-05,0.00013873082934878767,4.236141103319824e-05,4.2806161218322814e-05,0.0001330655359197408,4.439200711203739e-05,4.181354961474426e-05,6.756937364116311e-05,8.074368815869093e-05,6.201227370183915e-05,3.635524262790568e-05,7.841560727683827e-05,7.88413035479607e-06,3.581610508263111e-05,2.0383984519867226e-05,3.3408803574275225e-05,5.750272521254374e-06
170,170,The spouse of Raj Kaushal is,The spouse of the director of Shaadi Ka Laddoo is,Raj Kaushal,the director of Shaadi Ka Laddoo, Mandira Bedi,2.84342092982115e-07,6.006968646943278e-07,3.4460576898709405e-06,1.9828712538583204e-06,3.103940002802119e-07,1.854705374171317e-06,6.282348863351217e-07,4.6655216578983527e-07,1.1069558922827127e-06,1.8786853388519376e-06,4.2341284824942704e-06,9.620131322662928e-07,3.4546505389698723e-07,7.437159297296603e-07,2.841510422513238e-07,2.981065790663706e-06,3.738866212188441e-07,6.840361947979545e-07,2.064323098238674e-06,1.4483021004707552e-07,7.573253242298961e-07,2.5262120288971346e-06,3.255478873143147e-07,1.4948655007174239e-06,4.3490760504028003e-07,9.057181387106539e-07,4.503479885897832e-06,4.904239290226542e-07,9.067293831321876e-07,8.411747103309608e-07,1.2205485973026953e-06,1.5263844943547156e-07,1.1017968972737435e-06,2.866617307972774e-07,6.951359523554856e-07,1.4309125617728569e-07,1.9347005490999436e-06,1.0480656555955647e-06,4.423319523993996e-07,1.4234012724045897e-07,4.913492830382893e-07,2.445788823024486e-06
171,171,"The place of death of Edmund of Langley, 1st Duke of York is","The place of death of the father of Edward, 2nd Duke of York is","Edmund of Langley, 1st Duke of York","the father of Edward, 2nd Duke of York", Hertfordshire,2.382313823545701e-06,3.607638063840568e-06,3.132855908916099e-06,2.4549772206228226e-06,4.44148270162259e-07,6.067431513656629e-06,5.619129410661117e-07,7.401904440484941e-06,1.1826540458059753e-06,7.112595540093025e-06,2.0342379514204367e-07,9.888961358228698e-06,3.631902529832587e-07,2.7785046768258326e-05,1.0473053180248826e-06,2.152026354451664e-06,7.562341011180251e-07,1.6299219396387343e-06,1.0526412552280817e-05,4.787846705767151e-07,3.2906481806094234e-07,1.154183905782702e-06,2.471341758791823e-05,1.2846123809140408e-06,1.7670114402790205e-06,5.435375101114914e-07,9.33613864617655e-06,9.878400675233934e-08,3.8103519273136044e-06,3.6194433050695807e-06,1.4581212326447712e-07,4.88850901092519e-07,2.0723418856505305e-06,1.636834781493235e-06,5.0827306949940976e-06,5.403463205766457e-07,2.6505726964387577e-06,4.7017529141157866e-06,1.0074728379549924e-05,2.091316218866268e-06,6.150316380626464e-07,1.3137869245838374e-06
172,172,The place of birth of Robert Adetuyi is,The place of birth of the director of Trouble Sleeping is,Robert Adetuyi,the director of Trouble Sleeping," Sudbury, Ontario",6.535926513606682e-05,0.00010951289732474834,3.386978278285824e-05,0.00014254168490879238,5.086625969852321e-05,7.579122757306322e-05,5.509136462933384e-05,0.00017043383559212089,7.436059240717441e-05,0.00012202175275888294,7.487119091820205e-06,0.00014755097799934447,5.705144940293394e-05,0.00014176055265124887,5.316529131960124e-05,4.7286299377446994e-05,5.45008406334091e-05,8.882006659405306e-05,0.0001274930837098509,5.8015088143292814e-05,2.4055058020167053e-05,7.824849308235571e-05,0.00014408760762307793,5.368248457671143e-05,8.321784116560593e-05,2.1091982489451766e-05,0.00017884561384562403,1.2766678992193192e-05,7.41467229090631e-05,0.00010448604007251561,1.583906305313576e-05,0.0001398125314153731,8.914741920307279e-05,9.001936996355653e-05,0.00010358839062973857,3.113521233899519e-05,3.0221111956052482e-05,1.4824128811596893e-05,7.689750054851174e-05,9.448085620533675e-05,2.3009230062598363e-05,2.98485883831745e-05
173,173,The mother of Georges Lautner is,The mother of the director of Death of a Corrupt Man is,Georges Lautner,the director of Death of a Corrupt Man, Renée Saint-Cyr,2.8271811061131302e-06,2.472914093232248e-05,0.00020083962590433657,0.00023411778965964913,8.050941687542945e-05,6.324757123365998e-05,7.064342207740992e-05,6.620226486120373e-05,0.00010820448369486257,0.0002105559251504019,8.010888996068388e-05,0.00026818024343810976,3.163688234053552e-05,3.1659470550948754e-05,6.14087184658274e-05,0.0003962754854001105,5.0777925935108215e-05,6.164421938592568e-05,0.0001342736359219998,2.9070388336549513e-05,4.3124375224579126e-05,8.171075023710728e-05,3.298798037576489e-05,8.194465772248805e-05,2.8366197511786595e-05,5.7766119425650686e-05,0.00025513890432193875,4.184389399597421e-05,3.325272336951457e-05,8.610734948888421e-05,5.3626565204467624e-05,1.2214390153530985e-05,9.156009764410555e-05,4.8506528401048854e-05,0.00011419782822486013,4.299118518247269e-05,5.253019480733201e-05,7.123377145035192e-05,7.503150118282065e-05,3.07566842820961e-05,5.199259612709284e-05,0.00013652839697897434
174,174,The place of birth of Christiana of Schleswig-Holstein-Sonderburg-Glücksburg is,The place of birth of the mother of Christiane of Saxe-Merseburg is,Christiana of Schleswig-Holstein-Sonderburg-Glücksburg,the mother of Christiane of Saxe-Merseburg, Copenhagen,0.0005046462174504995,0.0005059605464339256,9.36087453737855e-05,0.0004562125832308084,7.615070353494957e-05,0.00032051303423941135,8.294793224195018e-05,0.00046167700202204287,0.0002919147373177111,0.0002374710893491283,5.1409318984951824e-05,0.00027458599652163684,7.7059528848622e-05,0.0020258529111742973,0.0002902017440646887,0.00022187175636645406,0.0003407117910683155,0.00038767431396991014,0.0005287242238409817,0.00018167436064686626,3.592287248466164e-05,0.00039452791679650545,0.000921559170819819,0.0001868915860541165,0.00015644550148863345,0.00011816641926998273,0.0007533332100138068,7.797436410328373e-05,0.00031278483220376074,0.0003177492180839181,1.9848333977279253e-05,0.0002102427533827722,0.0012483469909057021,0.00035350635880604386,0.0006072824471630156,0.00018374084902461618,0.0002891683834604919,0.00022407497453968972,0.0005385628901422024,0.000227655385970138,4.555170380626805e-05,0.00013573629257734865
175,175,The place of birth of Francesco Galli Bibiena is,The place of birth of the father of Jean Galli de Bibiena is,Francesco Galli Bibiena,the father of Jean Galli de Bibiena, Bologna,0.003175853518769145,0.003226061351597309,0.0011535261292010546,0.005294964648783207,0.001017988077364862,0.003417423227801919,0.0015947044594213367,0.009231559932231903,0.001826012972742319,0.0037839089054614305,0.0008563168812543154,0.0034355605021119118,0.001488001667894423,0.009426228702068329,0.0027840551920235157,0.0014328771503642201,0.0026311532128602266,0.002108689397573471,0.00421165069565177,0.0008216080605052412,0.00032819181797094643,0.0020998853724449873,0.006982844322919846,0.0021206084638834,0.001650194637477398,0.001026127371005714,0.008749149739742279,0.0006890079821459949,0.0032485525589436293,0.002573906909674406,0.0007744841859675944,0.003185745095834136,0.004851721227169037,0.002259383210912347,0.0048552085645496845,0.001076343236491084,0.005111465230584145,0.004113841336220503,0.003887386294081807,0.0027788900770246983,0.0005592234083451331,0.0024841853883117437
176,176,The date of birth of Leslie Stephen is,The date of birth of the father of Thoby Stephen is,Leslie Stephen,the father of Thoby Stephen, 28 November 1832,0.000762861396651715,0.0003728449228219688,0.0002431768662063405,0.0007075247704051435,0.00024200718326028436,0.0003014363464899361,0.0003233503957744688,0.0006127689848653972,0.0002858595980796963,0.0002539847628213465,0.0002047398593276739,0.002458186587318778,0.00011117347457911819,0.0011225760681554675,0.00015207103569991887,0.0002217537839896977,0.0005366396508179605,0.00024290297005791217,0.00015541295579168946,9.025351755553856e-05,0.00010535788896959275,0.00019107322441413999,0.0004921257495880127,0.0001520701771369204,0.00032355563598684967,0.00041896465700119734,0.001038444577716291,0.0004178801900707185,0.00036404942511580884,0.00022083298244979233,0.00013487057003658265,0.00038758714799769223,0.0007540921797044575,0.0001450322597520426,0.00024689064593985677,0.0002717013412620872,0.0019879466854035854,0.0008278177119791508,0.00021538558939937502,0.0002428179286653176,0.00013271707575768232,0.001098472042940557
177,177,The place of death of Gracie Fields is,The place of death of the spouse of Archie Pitt is,Gracie Fields,the spouse of Archie Pitt, Isle of Capri,8.950239589466946e-07,7.092026521604566e-07,1.585200607223669e-06,8.011927548068343e-07,1.5018096632957167e-07,1.5932931773932069e-06,2.736736632868997e-07,2.812698312482098e-06,3.637444194737327e-07,2.3545358089904767e-06,8.056954214907819e-08,2.7513499389897333e-06,2.2488066520054417e-07,1.0294682397216093e-05,5.22912785072549e-07,6.859813765913714e-07,2.908475664753496e-07,7.553283012384782e-07,1.3967127188152517e-06,2.4470926973663154e-07,1.7934199547653407e-07,3.7503900784940924e-07,5.433097612694837e-06,4.458874514057243e-07,5.485474616762076e-07,2.2817722822310316e-07,3.658188006738783e-06,4.833643885149286e-08,1.1149111287522828e-06,4.488128411139769e-07,1.648098901796402e-07,4.1225186464544095e-07,2.588194831787405e-07,1.5580863532704825e-07,1.6444777202195837e-06,6.226717630397616e-08,7.418457244057208e-07,1.5178414969341247e-06,2.1982014004606754e-06,1.1646959592326311e-06,3.2179195841308683e-07,5.927709594288899e-07
178,178,The father of Mahatma Gandhi is,The father of the founded by of Gujarat Vidyapith is,Mahatma Gandhi,the founded by of Gujarat Vidyapith, Karamchand Gandhi,2.1892460608796682e-06,0.0003046083147637546,0.0007979566580615938,0.0005895667709410191,0.00022407254436984658,0.0005272456328384578,0.0003481826279312372,0.0003640922368504107,0.0007159546366892755,0.0007086352561600506,0.000391651235986501,0.0004831594997085631,0.0005789287388324738,0.00013783689064439386,0.0003207398112863302,0.0005773564334958792,0.000288595532765612,0.0003801245766226202,0.0003737234801519662,9.963772754417732e-05,0.00030251816497184336,0.0007004675571806729,0.00043661275412887335,0.00020986587333027273,0.00028596498304978013,0.0003549314569681883,0.001345585216768086,0.00010674603981897235,0.00024022140132728964,0.00037496263394132257,0.00048432740732096136,0.00010906234092544764,0.0007200000109151006,0.00041080848313868046,0.00029788041138090193,0.0001497890625614673,0.00015848546172492206,0.00019899525796063244,0.0003275131166446954,0.00031786144245415926,0.00025589982396923006,0.0005595682305283844
179,179,The country of citizenship of Stan Laurel is,The country of citizenship of the spouse of Lois Neilson is,Stan Laurel,the spouse of Lois Neilson, United Kingdom,0.009315981529653072,0.023836079984903336,0.030755113810300827,0.022545907646417618,0.0014136511599645019,0.037192828953266144,0.00346774491481483,0.03799956291913986,0.03729904070496559,0.014952016063034534,0.03704511746764183,0.0033966503106057644,0.0044132135808467865,0.013367620296776295,0.006640672218054533,0.049035292118787766,0.03849641978740692,0.017272451892495155,0.023845626041293144,0.007155030965805054,0.013008121401071548,0.021265437826514244,0.036523520946502686,0.03261590376496315,0.016704298555850983,0.025304513052105904,0.01287125051021576,0.016556276008486748,0.002608651528134942,0.03610057011246681,0.014776444993913174,0.020722441375255585,0.006704769097268581,0.026354989036917686,0.010876587592065334,0.002826042240485549,0.0014254807028919458,0.0001786828797776252,0.00777885178104043,0.028040915727615356,0.017675349488854408,0.000498567649628967
180,180,The spouse of Billy Joel is,The spouse of the performer of Scandinavian Skies is,Billy Joel,the performer of Scandinavian Skies, Alexis Roderick,3.8251013734225126e-07,9.962681360775605e-06,5.3818577725905925e-05,4.865984374191612e-05,2.4104279873427004e-05,1.1893988812516909e-05,2.0475079509196803e-05,1.1227347386011388e-05,1.9150684238411486e-05,3.5622710129246116e-05,3.6281096981838346e-05,4.7974968765629455e-05,1.1820222425740212e-05,8.635156518721487e-06,1.0582679351500701e-05,7.106656266842037e-05,6.779593149985885e-06,9.6241565188393e-06,3.5568347811931744e-05,2.2966914912103675e-06,2.673320341273211e-05,4.072135197930038e-05,1.4866201127006207e-05,2.5391835151822306e-05,7.104075393726816e-06,2.007425246119965e-05,5.861119643668644e-05,4.985316536476603e-06,9.758306077856105e-06,1.5847648683120497e-05,3.956240107072517e-05,5.117253749631345e-06,3.6558398278430104e-05,5.731882993131876e-06,1.5177814020717051e-05,3.0684486773679964e-06,1.3879769539926201e-05,9.337098163086921e-06,7.566890872112708e-06,4.518130936048692e-06,2.3113667339202948e-05,3.120800101896748e-05
181,181,The country of citizenship of Charlemagne is,The country of citizenship of the spouse of Luitgard is,Charlemagne,the spouse of Luitgard, Carolingian Empire,4.936633558827452e-06,3.4937791042466415e-06,6.662319265160477e-06,5.01156500831712e-06,4.121496658626711e-06,2.326606136193732e-06,7.891900168033317e-06,5.523494564840803e-06,7.465317594324006e-06,6.3234465415007435e-06,2.6225366127619054e-06,3.6811368772760034e-05,4.156543127464829e-06,3.693923417813494e-06,4.313792942411965e-06,4.1901780605257954e-06,5.821723789267708e-06,6.345899237203412e-06,3.717614845299977e-06,3.81780591851566e-06,3.0531750780937728e-06,4.154873749939725e-06,4.931089279125445e-06,2.7853452593262773e-06,4.957478267897386e-06,4.60724641015986e-06,4.904666184302187e-06,3.163394239891204e-06,3.958968136430485e-06,6.424167622753885e-06,3.22093433169357e-06,9.783407222130336e-06,2.2290701053861994e-06,3.652742634585593e-06,5.689619229087839e-06,3.315296225991915e-06,3.550850124156568e-06,3.0150345082802232e-06,4.936687673762208e-06,3.9444357753382064e-06,2.9621669455082156e-06,2.3516020064562326e-06
182,182,The country of citizenship of Psarantonis is,The country of citizenship of the father of Giorgos Xylouris is,Psarantonis,the father of Giorgos Xylouris, Greek,0.0013318799901753664,0.021333707496523857,0.02799508534371853,0.029136624187231064,0.006775134243071079,0.016033632680773735,0.007537652272731066,0.02263389341533184,0.03892214596271515,0.014656503684818745,0.023337608203291893,0.0008966712630353868,0.007294114679098129,0.03154001012444496,0.008203594945371151,0.0407661534845829,0.021293988451361656,0.029186932370066643,0.012215904891490936,0.01966112107038498,0.018794694915413857,0.012398106046020985,0.011996310204267502,0.009494373574852943,0.01566058211028576,0.022873517125844955,0.015852412208914757,0.015377440489828587,0.009582450613379478,0.021515335887670517,0.011253473348915577,0.013303786516189575,0.006828228943049908,0.014353211969137192,0.01785190962255001,0.005654674954712391,0.00014510840992443264,0.0007743935566395521,0.019640101119875908,0.03174985572695732,0.004486034158617258,0.001711895689368248
183,183,The place of birth of T. S. Nagabharana is,The place of birth of the director of  Chinnari is,T. S. Nagabharana,the director of  Chinnari, Bangalore,0.0008730315021239221,0.00021665781969204545,7.832231494830921e-05,0.0005367448320612311,0.00010181820107391104,0.00015201352653093636,0.0002640992752276361,0.0001616646331967786,0.00020457967184484005,0.00019525346579030156,3.9650698454352096e-05,0.00034422733006067574,7.44108619983308e-05,0.00038366211811080575,0.00015373450878541917,0.00012451001384761184,0.00010525168909225613,0.0002402280952082947,0.000297299848170951,0.00010112436575582251,6.14672972005792e-05,0.00016165578563231975,0.0006151096313260496,6.738876254530624e-05,0.0001389669196214527,3.5972374462289736e-05,0.0004245175514370203,2.748309816524852e-05,0.00014467556320596486,0.0004952613962814212,3.3722666557878256e-05,6.650274735875428e-05,0.0002819216169882566,0.00011130452185170725,0.00023747335944790393,9.505130583420396e-05,0.0001496171607868746,0.0001253442169399932,0.0003226778644602746,0.0002576510014478117,2.0765704903169535e-05,9.400455746799707e-05
184,184,The place of death of Empress Matilda is,"The place of death of the spouse of Geoffrey Plantagenet, Count of Anjou is",Empress Matilda,"the spouse of Geoffrey Plantagenet, Count of Anjou", Rouen,1.7943116290553007e-06,2.6669542876334162e-06,2.59008470493427e-06,4.8452429837198e-06,4.3733064103435026e-07,5.073822649137583e-06,9.571838290867163e-07,9.615674571250565e-06,1.6288355482174666e-06,6.739880518580321e-06,3.6220401966602367e-07,3.3631440601311624e-05,1.3085848422633717e-06,5.269849862088449e-05,1.3658648185810307e-06,3.626215402618982e-06,2.2630326839134796e-06,2.730678716034163e-06,1.9872604752890766e-05,1.1503594805617468e-06,5.751271601184271e-07,2.3066306766850175e-06,2.818314897012897e-05,4.231265393173089e-06,1.195477807414136e-06,9.070723763215938e-07,2.7810814572148956e-05,2.666768921244511e-07,2.0661104827013332e-06,2.0025343019369757e-06,4.770352575178549e-07,4.149769210926024e-06,2.3587438136019045e-06,2.4005248633329757e-06,4.167386123299366e-06,4.286421813048946e-07,2.2466523660114035e-05,2.6887412332143867e-06,3.7155084555706708e-06,5.679150490323082e-06,6.482881644842564e-07,1.127329142036615e-06
185,185,The date of death of Anna van Egmont is,The date of death of the mother of Floris van Montmorency is,Anna van Egmont,the mother of Floris van Montmorency, 1574,0.0018443125300109386,0.0018136522267013788,0.0009794433135539293,0.004225775599479675,0.0009293883922509849,0.003921408671885729,0.00203171418979764,0.003425649367272854,0.0018911162624135613,0.00255577708594501,0.002673175884410739,0.00858306884765625,0.0023810197599232197,0.0022440042812377214,0.0007730695651844144,0.0010262837167829275,0.0012884096940979362,0.0020334713626652956,0.0017944506835192442,0.0004087217675987631,0.0014985662419348955,0.0013303763698786497,0.0036859435494989157,0.0016747165936976671,0.0029196187388151884,0.0019513553706929088,0.0016689299372956157,0.0019466477679088712,0.0014477676013484597,0.0012421644059941173,0.0016444924985989928,0.0023221136070787907,0.0037106440868228674,0.0014674242120236158,0.001667776145040989,0.0012520983582362533,0.0024510270450264215,0.004476536996662617,0.003105251584202051,0.0012734464835375547,0.0016417314764112234,0.003048239042982459
186,186,"The date of death of Charles, Duke of Durazzo is",The date of death of the father of Joanna of Durazzo is,"Charles, Duke of Durazzo",the father of Joanna of Durazzo, 23 January 1348,0.0011248330119997263,0.0004641860432457179,0.00025491893757134676,0.0012833838118240237,0.0004546618729364127,0.00038447900442406535,0.0005073455977253616,0.0011863241670653224,0.0005481911939568818,0.0005062582204118371,0.00025959679624065757,0.0016456017037853599,0.00042367709102109075,0.001650978927500546,0.00026705284835770726,0.00036765143158845603,0.0004199100367259234,0.0005409353761933744,0.0001788569934433326,0.0002938933321274817,0.00029757601441815495,0.00031281725387088954,0.0006822346476837993,0.00032862601801753044,0.00037578449700959027,0.00048807470011524856,0.0016685161972418427,0.0006215565954335034,0.0007080460200086236,0.0004938284982927144,0.00030556152341887355,0.0006571225821971893,0.0008524687145836651,0.00038308248622342944,0.0007295652758330107,0.0005278491880744696,0.0013258029939606786,0.0013227835297584534,0.0004505632387008518,0.00023300806060433388,0.0004346909117884934,0.0010272181825712323
